episode,rewards,actor_loss,critic_loss
758,-69.78,-0.1380,0.4927
759,-54.14,0.0005,0.0000
760,-67.38,0.0007,0.0000
761,-77.79,-0.0101,0.0001
762,-237.86,-0.0067,0.2522
763,-132.71,-0.0063,0.2975
764,-59.75,0.0008,0.0000
765,-86.60,-0.0093,0.3244
766,-67.06,-0.0097,0.0000
767,-138.09,-0.0816,0.4769
768,-84.52,-0.0000,0.0004
769,-59.61,-0.0000,0.0000
770,-207.02,-0.0026,0.2671
771,-84.00,-0.0141,0.0131
772,-62.39,0.0000,0.0000
773,-65.79,-0.0000,0.0000
774,-118.97,-0.4623,0.3740
775,-99.65,-0.0041,0.0933
776,-105.02,-0.0017,0.0527
777,-39.05,-0.0001,0.0000
778,-84.06,-0.0012,0.0000
779,-102.29,-0.0333,0.2995
780,-27.85,0.0006,0.0000
781,-99.13,0.0000,0.0000
782,-91.12,-0.0001,0.0000
783,-104.99,-0.0007,0.2663
784,-16.58,-0.0000,0.0645
785,-70.63,-0.0012,0.0000
786,-74.78,-0.0231,0.1234
787,-107.77,-0.0544,0.2781
