episode,loss,rewards,adv
3328,-10.38,112.79,-4.0955
3329,-2.61,153.24,-1.8600
3330,-6.32,136.19,7.3062
3331,-0.25,123.24,-6.5874
3332,-0.18,123.06,-10.7780
3333,-3.45,85.91,-18.8814
3334,-2.12,11.81,-64.5887
3335,4.19,232.96,-16.9477
3336,-3.80,111.98,-8.3268
3337,0.87,239.32,16.9585
3338,-3.81,141.84,-2.0313
3339,-3.05,39.72,-29.2176
3340,-6.10,-14.70,-44.5179
3341,-3.11,55.49,-19.9263
3342,-3.71,113.83,-0.1107
3343,-2.70,58.79,-22.9277
3344,-5.15,8.50,-32.5261
3345,3.79,219.88,-16.5763
3346,9.17,274.45,2.1350
3347,-4.17,25.80,-35.0129
3348,-1.42,33.19,-42.1461
3349,-1.80,153.38,16.5074
3350,3.07,228.91,-13.9129
3351,-3.39,12.71,-42.3896
3352,-1.56,149.72,1.5269
3353,-0.59,20.87,-51.5874
3354,4.90,216.09,-3.1682
3355,-0.73,155.00,10.4009
3356,0.52,154.69,2.1506
3357,-1.99,50.18,-37.2488
3358,5.69,220.19,-7.2636
3359,2.52,206.50,-11.6453
3360,0.24,106.36,-7.1263
3361,5.83,250.47,17.2039
3362,-3.41,41.98,-27.4514
3363,-0.23,130.99,-14.1778
3364,-2.87,115.83,-9.3952
3365,0.86,169.29,-4.5043
3366,1.97,190.49,-9.8477
3367,-1.12,136.36,-16.1342
3368,-1.89,-55.86,-108.6736
3369,6.05,261.63,8.3366
3370,-1.48,147.48,1.5223
3371,4.05,207.53,-2.7082
3372,-5.84,5.95,-35.0496
3373,-8.26,-18.35,-36.1211
3374,-1.75,160.86,3.6954
3375,6.21,248.76,13.1444
3376,-5.11,-13.58,-52.7351
3377,-6.78,-21.27,-39.7829
3378,4.86,226.20,-8.3430
3379,2.08,185.77,-19.1713
3380,0.20,169.61,-13.3097
3381,-2.24,88.96,-43.7178
3382,-1.40,144.11,-5.6361
3383,-0.56,58.72,-36.2225
3384,-0.33,165.20,2.8881
3385,5.15,247.78,-0.5524
3386,-3.11,112.67,-15.6897
3387,-2.96,106.58,-10.1647
3388,-6.55,-52.72,-69.5272
3389,-4.87,88.01,-18.9109
3390,-3.02,112.14,-20.2480
3391,-3.28,108.64,-19.9831
3392,4.08,205.73,-7.8381
3393,-0.41,147.24,-3.1117
3394,-2.96,164.06,7.5175
3395,-6.86,117.19,4.1821
3396,3.74,238.76,-4.6384
3397,-2.73,110.01,-19.9511
3398,-1.07,153.94,-2.5046
3399,2.40,216.99,-7.2955
3400,-0.95,20.08,-53.2271
3401,0.33,178.91,-12.2853
3402,3.84,198.25,-28.2454
3403,-0.88,46.55,-37.5031
3404,-8.67,7.82,-18.2680
3405,-6.00,89.07,-23.8433
3406,3.86,228.85,6.2354
3407,-6.98,3.32,-18.4437
3408,5.71,242.22,-2.8136
3409,-3.23,110.71,-31.2564
3410,5.99,214.77,-8.4333
3411,-2.21,142.41,-1.6414
3412,3.91,208.04,-16.1213
3413,4.37,189.30,-30.2267
3414,2.26,230.50,-3.3536
3415,-0.63,7.26,-61.3185
3416,5.17,214.97,-7.9389
3417,-0.37,35.54,-48.6257
3418,-9.28,83.81,-19.4203
3419,1.31,213.19,-6.4910
3420,-9.53,76.18,-25.6505
3421,3.46,188.77,-19.1892
3422,-2.24,141.34,-11.1332
3423,-7.62,111.51,-10.4026
3424,-6.41,-22.74,-58.6809
3425,2.55,172.75,-34.0292
3426,-0.70,25.55,-55.4504
3427,-0.30,34.47,-52.9824
3428,2.44,207.08,-10.4781
3429,-8.36,102.93,-4.7719
3430,-9.34,94.16,-8.7019
3431,-5.09,164.61,6.7707
3432,4.45,227.35,4.8960
3433,-7.30,103.35,-8.4332
3434,0.94,199.44,-5.4619
3435,2.67,223.22,-4.1099
3436,2.51,219.68,-3.7046
3437,3.19,219.44,-20.1468
3438,-8.36,114.52,-7.2127
3439,-10.72,94.68,-16.3026
3440,3.72,198.56,-8.0613
3441,-1.29,18.05,-57.6578
3442,2.62,220.80,-2.3882
3443,-2.52,184.08,-9.2972
3444,-6.59,108.34,-4.4453
3445,-6.76,3.84,-27.2370
3446,-11.51,84.65,-24.3683
3447,1.93,210.17,-2.9872
3448,2.05,215.01,-0.0561
3449,-7.97,147.54,3.6021
3450,-7.37,111.90,-20.1732
3451,-3.96,145.58,-9.7450
3452,-5.58,154.02,-1.5858
3453,-3.33,101.49,-5.3419
3454,3.18,207.98,-8.8145
3455,2.99,226.19,-1.2637
3456,-6.04,123.69,-21.8176
3457,-5.33,173.97,2.7603
3458,-4.96,155.99,-0.9410
3459,-8.45,163.10,12.0636
3460,-8.11,-12.16,-26.9465
3461,-6.85,155.61,3.3429
3462,-6.70,120.14,-20.8901
3463,5.73,216.48,-23.6591
3464,-6.56,124.22,-20.1529
3465,3.36,221.18,-1.6144
3466,-7.21,94.45,-30.0733
3467,5.78,229.02,-3.5216
3468,0.42,231.71,-9.4202
3469,4.00,226.05,-0.0941
3470,4.57,266.23,31.1872
3471,-5.66,145.38,-11.3690
3472,-4.65,154.99,-3.7027
3473,-8.30,113.08,-11.3132
3474,-7.47,97.18,-29.0057
3475,-7.62,138.85,-1.9241
3476,-8.59,127.25,-1.5452
3477,-7.35,147.89,13.0415
3478,-9.09,115.50,-7.0621
3479,-13.37,98.25,-3.5800
3480,-4.82,167.06,3.5347
3481,-0.86,51.40,-38.0027
3482,-6.45,85.71,-21.4324
3483,-4.73,144.95,11.7045
3484,2.99,221.88,-4.1377
3485,-6.86,112.81,-5.5151
3486,-4.91,123.74,-10.8102
3487,3.68,256.25,-3.1046
3488,2.70,199.45,-31.7030
3489,6.31,267.16,17.8853
3490,-5.07,95.53,-0.0681
3491,-1.83,186.40,-11.0274
3492,-6.61,125.09,1.8010
3493,3.04,272.11,14.9482
3494,4.27,255.98,1.5319
3495,-7.12,91.72,-17.6863
3496,-1.35,235.78,4.6940
3497,-4.45,126.58,-0.6891
3498,2.04,203.24,-22.3136
3499,4.39,235.95,-3.3746
3500,3.97,288.90,33.3718
3501,3.00,254.39,1.5181
3502,1.72,213.00,-20.9289
3503,2.51,258.20,9.3920
3504,-6.92,128.50,1.0795
3505,4.46,259.07,9.4926
3506,-8.42,109.16,-6.0565
3507,3.61,247.42,3.8472
3508,-9.24,110.38,-5.3849
3509,-7.82,125.38,-0.3676
3510,-6.90,133.32,0.4106
3511,2.75,253.73,3.6200
3512,5.26,277.66,25.3795
3513,-1.55,248.65,0.8754
3514,-7.59,110.07,-7.9568
3515,-6.11,114.64,-18.4392
3516,-5.65,152.46,9.2087
3517,-6.42,141.16,-10.1158
3518,-9.12,128.78,1.1301
3519,-7.66,127.01,-8.8990
3520,-9.03,114.23,-12.6200
3521,-7.23,136.91,-8.2640
3522,4.88,221.71,-22.1954
3523,-5.42,145.79,-8.4657
3524,-7.88,115.86,-12.0803
3525,-7.87,106.41,-24.1391
3526,-8.68,123.73,-5.1302
3527,-5.67,160.01,11.3953
3528,-11.26,-34.66,-27.9483
3529,-7.25,98.83,-32.5333
3530,-7.39,83.41,-32.6855
3531,-5.86,133.55,1.1782
3532,-5.81,99.66,0.8960
3533,3.26,236.71,3.4507
3534,-8.65,100.72,0.3496
3535,4.89,232.62,-4.0635
3536,2.42,196.24,-39.3045
3537,-4.23,135.21,-6.1752
3538,-5.71,132.29,0.1896
3539,2.88,250.95,15.9012
3540,-8.36,21.96,-21.1452
3541,-1.38,169.52,2.9039
3542,-3.36,151.86,0.0364
3543,-3.51,141.61,-4.4935
3544,2.90,218.07,-11.7115
3545,-3.36,139.61,-6.7859
3546,-3.23,122.54,-18.9082
3547,-2.24,166.20,-6.1020
3548,5.69,227.63,-11.9921
3549,-3.84,139.28,-3.5995
3550,-3.40,131.23,-10.0767
3551,-3.17,162.56,13.6609
3552,-2.78,145.11,-5.0227
3553,-0.94,33.50,-40.4688
3554,4.85,263.80,6.1464
3555,-1.99,149.99,-2.6980
3556,-3.13,159.35,7.1506
3557,-1.88,158.95,-0.0520
3558,-1.40,173.75,6.8962
3559,-1.75,160.22,1.1141
3560,-3.99,119.25,-16.3166
3561,-2.34,132.66,-12.5033
3562,-3.04,131.97,-9.9098
3563,-2.05,110.41,-26.5617
3564,-2.62,137.91,-0.4570
3565,-3.52,128.68,-4.8061
3566,-3.53,120.44,-4.9757
3567,-1.40,174.55,16.6019
3568,-2.66,104.11,-28.1649
3569,-0.99,180.30,1.5412
3570,-0.70,151.83,-4.3640
3571,-0.45,174.47,20.7287
3572,-0.67,162.84,10.6641
3573,0.23,151.63,8.9151
3574,0.68,157.43,4.0443
3575,-0.61,143.21,1.2701
3576,0.02,178.72,22.3722
3577,-1.51,132.76,-2.7002
3578,-0.43,53.80,-40.2886
3579,0.43,131.41,-12.4929
3580,-0.05,138.03,-1.9002
3581,0.33,132.11,-15.4028
3582,6.08,284.55,14.1200
3583,2.12,158.62,-0.6496
3584,2.12,171.62,8.4987
3585,0.09,152.53,3.9158
3586,0.51,139.02,-4.5907
3587,4.68,249.07,16.0199
3588,-0.80,137.04,-1.8479
3589,0.08,168.02,12.3167
3590,-0.52,122.05,-16.3010
3591,2.63,172.50,4.0882
3592,-6.43,9.56,-32.0656
3593,1.25,148.42,-2.4013
3594,0.47,103.07,-29.6597
3595,-2.00,-38.31,-94.0965
3596,1.73,182.42,-30.4323
3597,3.00,221.90,-3.1885
3598,-0.60,137.05,-3.8801
3599,-1.17,108.58,-6.3787
3600,5.32,247.27,5.0755
3601,1.52,151.71,-1.9306
3602,5.11,253.33,5.7714
3603,5.26,207.35,-12.8860
3604,2.87,223.83,-0.4735
3605,-1.95,114.42,-14.2238
3606,4.59,219.50,-6.0169
3607,5.57,251.21,-1.6247
3608,-8.41,-15.00,-51.5476
3609,-1.97,132.79,-4.2477
3610,5.83,278.24,15.4243
3611,4.28,224.70,-16.8756
3612,2.05,220.53,-4.4867
3613,1.97,218.46,-4.7092
3614,-1.42,164.40,4.1215
3615,-7.44,15.00,-32.0836
3616,3.37,195.41,-28.2460
3617,6.25,273.30,-4.1701
3618,-1.80,176.11,2.5404
3619,1.41,206.13,-7.6063
3620,-5.57,76.29,-9.8341
3621,-7.85,30.68,-26.2466
3622,-4.04,140.75,7.9190
3623,-1.68,-15.80,-80.3584
3624,2.62,220.88,-7.8079
3625,-8.66,113.98,-18.2737
3626,1.90,202.29,-12.4042
3627,-5.34,148.67,5.2704
3628,-0.13,255.32,9.2766
3629,-12.39,-5.11,-26.8730
3630,0.52,178.82,-42.8736
3631,6.65,277.23,11.6648
3632,-4.14,16.04,-43.9364
3633,1.36,225.37,-15.5013
3634,-9.67,112.92,-10.4847
3635,4.65,276.91,-3.2412
3636,1.97,234.48,2.9710
3637,-8.23,120.65,-16.5742
3638,4.31,220.64,-13.3755
3639,-0.18,233.90,-9.2852
3640,-5.22,91.45,-13.3755
3641,2.87,230.50,-2.4048
3642,-4.80,99.54,-33.8279
3643,-8.82,141.80,-3.9345
3644,-8.72,119.99,-11.6005
3645,-1.01,176.11,0.3457
3646,3.77,211.87,-15.7782
3647,-10.28,103.12,-27.0951
3648,-1.41,0.47,-80.6581
3649,-1.29,33.21,-53.1467
3650,-6.29,125.46,-11.3911
3651,1.77,226.64,-5.3033
3652,-1.44,-7.78,-71.5380
3653,-5.65,153.78,1.3900
3654,-2.88,150.31,1.5627
3655,1.16,207.80,-12.9842
3656,-0.60,29.63,-57.5056
3657,-0.95,203.87,-5.7045
3658,2.55,220.41,3.7846
3659,0.51,166.32,2.1596
3660,1.31,257.21,-4.2157
3661,-1.28,135.63,-6.5135
3662,0.91,179.28,1.7827
3663,-6.31,105.47,-27.1605
3664,-4.85,0.69,-47.6472
3665,-7.34,-18.70,-35.5458
3666,-0.73,130.65,-4.2397
3667,-10.44,-42.68,-45.0938
3668,1.05,249.87,-4.3975
3669,-0.92,110.42,-20.4776
3670,4.29,215.12,-9.2595
3671,-5.45,141.31,5.0606
3672,-0.78,34.27,-49.6870
3673,5.31,246.88,15.0271
3674,-0.10,138.66,-8.0282
3675,5.54,246.26,-9.8195
3676,-0.15,46.69,-41.3859
3677,8.38,232.11,-7.1858
3678,4.03,208.20,-9.7844
3679,-0.74,19.72,-62.1545
3680,1.51,170.31,5.4759
3681,3.67,222.32,2.4910
3682,-0.42,143.21,6.4913
3683,-7.40,142.23,7.2296
3684,4.64,223.55,-14.7235
3685,-1.57,-30.93,-86.7324
3686,-0.16,48.70,-43.2745
3687,-2.71,114.65,-8.4722
3688,5.28,264.09,0.1903
3689,-8.95,130.38,-3.0252
3690,0.82,102.03,-13.3229
3691,-3.18,139.55,1.7647
3692,1.32,204.91,-15.8200
3693,-0.91,195.65,-1.6999
3694,-5.24,82.02,-34.1439
3695,-1.64,-21.47,-84.1879
3696,-2.70,117.39,-6.4089
3697,5.58,207.99,-12.3526
3698,-0.77,31.09,-47.7582
3699,-4.50,144.03,11.3342
3700,5.34,250.37,0.5850
3701,1.39,240.20,11.4748
3702,-1.85,-17.88,-78.1834
3703,4.29,245.16,0.9410
3704,-0.72,26.00,-42.5345
3705,-4.14,102.01,-7.4959
3706,0.31,111.21,-13.2864
3707,2.33,204.48,-13.8997
3708,-6.85,30.41,-17.5525
3709,6.45,260.63,-0.6252
3710,5.42,250.37,13.9575
3711,-2.76,117.19,-6.5319
3712,0.00,48.24,-34.0931
3713,-4.13,37.67,-18.9873
3714,-6.74,-7.42,-30.5077
3715,-1.44,59.50,-16.5931
3716,-0.46,31.86,-47.7595
3717,5.19,260.77,21.2499
3718,0.37,134.53,0.7798
3719,-0.07,39.00,-46.9505
3720,-0.88,11.93,-39.9118
3721,-1.77,-3.81,-61.9397
3722,1.58,161.91,13.6560
3723,4.01,254.03,30.1056
3724,0.58,151.57,21.0377
3725,-0.62,40.71,-44.3399
3726,2.07,237.26,0.7601
3727,-1.26,18.69,-57.6524
3728,-1.02,-0.53,-65.4453
3729,3.65,268.61,21.5390
3730,-0.85,19.86,-55.8638
3731,-1.06,5.81,-49.3007
3732,-1.80,64.23,-15.0124
3733,0.89,129.87,1.9671
3734,-1.72,16.17,-56.8433
3735,4.77,247.15,20.4737
3736,-2.66,170.06,28.4913
3737,-2.06,26.23,-34.1804
3738,0.58,99.25,-26.5541
3739,-1.39,-32.44,-85.7988
3740,-1.69,-9.89,-54.9119
3741,-1.64,-4.20,-55.2126
3742,5.84,239.03,12.7634
3743,-0.28,125.83,-2.1938
3744,4.58,242.40,12.1442
3745,1.70,208.68,3.2123
3746,0.29,71.32,-21.7212
3747,-0.13,27.92,-43.5823
3748,-1.63,3.63,-50.5251
3749,-1.36,-9.83,-58.0404
3750,-3.28,22.13,-28.9899
3751,-1.34,18.00,-46.6127
3752,-0.19,124.30,-3.1777
3753,1.19,138.24,6.6851
3754,-0.43,15.03,-51.8354
3755,6.89,234.48,3.2456
3756,-0.72,62.32,-16.5620
3757,1.08,146.61,25.0033
3758,-0.58,121.82,11.9287
3759,2.10,250.07,26.3234
3760,-0.96,-6.42,-68.3344
3761,-2.31,19.96,-43.2434
3762,3.16,250.62,18.2642
3763,-2.45,-9.14,-52.2275
3764,6.19,259.43,19.3837
3765,-0.44,47.33,-31.1742
3766,2.16,135.66,6.6433
3767,3.12,204.59,-9.0302
3768,5.62,245.62,8.5761
3769,0.85,140.45,2.0315
3770,-1.29,-12.83,-65.8780
3771,-1.87,42.89,-24.2938
3772,0.70,108.51,-5.2728
3773,3.88,254.73,29.5357
3774,-5.33,-0.69,-22.1451
3775,0.71,112.01,-6.9628
3776,3.49,222.64,-0.7886
3777,0.01,126.82,6.7668
3778,-0.29,135.09,20.1845
3779,0.22,65.16,-19.6695
3780,-2.65,18.34,-35.5713
3781,-1.14,110.48,-10.6444
3782,-0.88,138.59,6.3075
3783,-3.37,65.33,-2.6671
3784,5.76,250.92,16.8786
3785,-1.13,45.21,-16.7945
3786,-2.51,40.15,-25.2466
3787,-2.46,-17.00,-50.3569
3788,5.03,252.95,17.4019
3789,-0.49,116.01,-10.1129
3790,5.95,267.66,18.3402
3791,-2.36,7.91,-33.4740
3792,-1.70,32.75,-30.4135
3793,-0.88,44.98,-27.5459
3794,-2.49,-8.77,-44.7215
3795,-1.10,-21.36,-59.5469
3796,0.70,153.18,11.5285
3797,-0.78,30.18,-43.0125
3798,-1.94,26.74,-24.1398
3799,0.97,157.89,24.4974
3800,3.39,252.54,9.4114
3801,-0.37,25.12,-37.3196
3802,0.67,119.32,-5.3106
3803,-2.88,19.65,-29.1019
3804,2.01,161.85,23.3953
3805,-0.13,30.94,-34.4666
3806,1.46,132.49,1.5923
3807,1.71,156.78,25.3186
3808,-2.55,19.30,-40.8091
3809,1.97,174.06,27.7776
3810,4.10,273.28,39.3030
3811,3.84,134.85,14.1293
3812,2.61,146.84,15.7602
3813,-2.14,1.57,-39.5498
3814,2.49,136.74,9.9796
3815,3.99,235.53,6.8913
3816,2.93,174.26,7.2670
3817,0.00,31.81,-30.2675
3818,2.13,146.90,21.3339
3819,2.44,125.34,-0.2842
3820,7.86,276.24,17.8011
3821,3.55,235.90,22.7530
3822,3.32,156.02,12.1404
3823,7.40,242.44,9.2541
3824,2.22,153.58,21.6160
3825,0.02,161.31,23.5387
3826,1.17,130.79,3.7743
3827,4.13,176.14,16.2978
3828,0.40,140.50,2.5936
3829,6.04,255.13,25.3455
3830,0.16,159.03,9.0515
3831,0.55,168.55,7.8923
3832,-1.02,128.82,1.9197
3833,-0.96,129.68,-3.7513
3834,-0.88,156.63,23.9380
3835,1.92,160.52,10.0987
3836,-1.00,141.41,3.5755
3837,-0.17,133.21,-0.7777
3838,-0.77,10.19,-44.4262
3839,-1.13,125.00,-3.8642
3840,-0.94,124.42,-6.7246
3841,6.10,247.10,6.6127
3842,4.02,268.67,39.2684
3843,1.58,174.03,-0.2014
3844,5.97,251.24,22.5778
3845,-0.72,24.01,-35.1418
3846,-1.51,168.42,23.4703
3847,-0.41,169.42,8.6749
3848,-1.60,49.54,-16.0459
3849,4.58,250.11,11.6138
3850,-0.82,151.24,6.2769
3851,-0.84,25.25,-32.0134
3852,4.30,220.73,-4.3514
3853,2.33,141.33,11.7715
3854,-0.97,155.71,12.4058
3855,0.88,128.91,8.3592
3856,5.65,239.33,20.1555
3857,5.41,269.60,5.4902
3858,6.01,248.67,21.5847
3859,-1.31,160.27,15.9509
3860,-1.66,9.63,-37.2917
3861,-2.86,129.55,-4.4025
3862,-1.59,158.75,1.9610
3863,4.14,253.19,34.1580
3864,-1.52,150.41,2.1911
3865,-1.51,158.14,7.3609
3866,-3.66,139.14,5.1739
3867,-1.75,167.06,5.5230
3868,5.96,251.57,27.2354
3869,-1.86,166.51,6.1797
3870,5.59,261.72,41.1505
3871,4.07,232.17,11.7928
3872,-3.91,122.49,-10.1663
3873,5.28,235.80,15.2681
3874,-2.78,175.01,8.5735
3875,-3.29,152.14,10.9539
3876,-5.32,114.98,-15.8835
3877,-4.29,168.43,1.8490
3878,3.48,251.69,33.0543
3879,-4.55,146.39,-3.6777
3880,-5.15,165.83,6.3403
3881,-3.60,11.40,-33.7899
3882,-6.15,150.77,1.3032
3883,4.83,255.53,5.5094
3884,-5.98,106.12,-17.6398
3885,3.72,229.76,1.2148
3886,-2.10,26.89,-45.9889
3887,-6.04,18.09,-18.0724
3888,-7.22,137.77,3.2612
3889,-6.55,129.05,-6.4586
3890,3.06,199.36,-22.8733
3891,3.16,234.72,18.3530
3892,-6.93,126.80,-7.0636
3893,3.05,217.34,-8.1622
3894,-6.00,135.09,3.0411
3895,-2.15,17.07,-50.9606
3896,6.33,286.38,21.0411
3897,2.67,248.47,7.9337
3898,3.64,215.31,-10.4488
3899,-6.08,134.25,6.3601
3900,0.91,209.16,-7.7950
3901,-7.53,130.19,6.0711
3902,-7.46,141.02,-3.3652
3903,3.87,225.81,-0.4137
3904,-8.18,137.44,1.7856
3905,1.84,221.97,-3.6984
3906,-8.34,94.44,-24.3615
3907,2.27,178.58,-34.6062
3908,-2.85,3.80,-62.4389
3909,-2.80,182.88,0.8442
3910,0.36,212.59,3.9204
3911,-5.44,104.38,-6.6209
3912,0.36,179.34,-18.6154
3913,-9.70,118.32,-12.8980
3914,1.53,242.46,-5.4199
3915,-11.33,103.91,-5.9283
3916,-11.52,109.51,1.0435
3917,-10.57,128.54,11.7367
3918,1.96,217.54,0.9562
3919,1.94,263.06,-7.5616
3920,-7.29,161.52,20.7693
3921,2.48,220.57,1.7191
3922,-7.88,101.81,-9.1019
3923,-11.83,87.53,-10.9398
3924,-13.39,94.43,-9.0429
3925,3.01,199.12,-19.6895
3926,-10.11,80.64,-34.6328
3927,2.73,225.62,6.0470
3928,4.70,255.85,21.6837
3929,5.59,272.46,6.3850
3930,-7.78,127.91,-0.0500
3931,-1.78,240.85,2.0105
3932,-10.23,105.54,-14.9492
3933,-8.09,139.62,-4.0663
3934,-10.13,113.36,-7.5412
3935,3.09,219.72,-18.8883
3936,-8.68,134.33,-3.9961
3937,-7.79,131.87,-5.8672
3938,2.50,199.72,-18.2682
3939,-7.33,126.91,-4.0905
3940,-6.18,132.12,-1.9881
3941,0.79,245.05,-1.9969
3942,-10.79,-27.90,-22.9762
3943,1.17,202.53,-12.4998
3944,3.12,236.89,11.5821
3945,0.74,196.02,-13.1471
3946,3.99,236.91,-1.7450
3947,1.99,191.57,-8.1686
3948,-6.99,127.27,0.6655
3949,0.62,176.61,-21.2007
3950,-8.71,152.11,10.6635
3951,2.88,232.38,4.0850
3952,-1.75,198.32,-17.5785
3953,-9.10,112.07,-4.5991
3954,-12.00,87.30,-25.2009
3955,1.00,214.07,0.1560
3956,-8.38,102.49,-18.7533
3957,3.75,234.72,1.1364
3958,2.45,246.20,9.9426
3959,-8.08,161.05,0.3388
3960,-7.56,160.52,1.6605
3961,-8.54,139.92,12.5760
3962,0.40,231.47,-0.6649
3963,2.23,237.28,12.2142
3964,-8.61,135.38,-9.7510
3965,-5.54,-16.76,-28.5988
3966,3.61,247.89,9.7129
3967,-6.82,170.70,4.5462
3968,3.12,255.92,20.6539
3969,-9.04,111.87,-13.6249
3970,-4.85,145.32,4.0500
3971,-7.81,142.47,-0.3924
3972,3.63,282.98,31.3421
3973,1.54,226.80,-4.8286
3974,2.78,254.00,3.2055
3975,4.67,269.52,6.3465
3976,-2.68,109.36,-9.1136
3977,-3.78,158.54,6.1999
3978,-1.14,227.68,11.0829
3979,5.51,284.83,14.6065
3980,-4.55,60.43,-5.1576
3981,2.80,240.05,5.5445
3982,-7.00,100.47,-10.7276
3983,0.43,227.05,-1.1805
3984,-9.97,129.78,0.0393
3985,3.19,282.67,22.2760
3986,-0.17,184.01,-14.0151
3987,2.69,275.71,12.0142
3988,-5.95,35.94,-11.2809
3989,1.86,214.35,-4.4467
3990,1.69,246.25,4.2511
3991,2.30,256.97,9.1390
3992,3.85,250.38,6.6359
3993,-1.02,201.91,2.4551
3994,-4.86,139.35,-2.5375
3995,-4.06,156.20,9.9663
3996,2.56,277.71,8.5678
3997,-5.53,112.47,-2.3629
3998,2.85,262.45,17.6378
3999,1.55,261.56,11.4809
4000,-5.16,102.80,-10.8612
4001,0.40,191.45,-14.6793
4002,3.74,260.75,15.0951
4003,4.41,282.56,5.1598
4004,4.26,263.82,1.5452
4005,-6.28,81.17,-11.0250
4006,-8.08,96.97,1.8773
4007,-5.10,6.01,-25.4180
4008,-5.34,123.49,1.0404
4009,-11.26,68.79,-31.9278
4010,-9.54,77.98,-22.8872
4011,2.10,254.34,8.7614
4012,-4.94,80.07,-19.4971
4013,1.76,237.27,11.1881
4014,-0.35,239.43,-2.9524
4015,3.98,210.94,-20.5699
4016,3.27,216.77,-12.5227
4017,3.88,259.96,3.9401
4018,0.27,220.04,0.8464
4019,-9.89,119.22,8.1631
4020,-0.85,222.72,-5.3844
4021,4.86,251.96,2.6301
4022,1.91,239.85,-0.4622
4023,-5.53,112.63,-0.2994
4024,-9.90,122.82,-10.2135
4025,-0.89,209.17,-1.7836
4026,-0.61,236.77,4.5459
4027,1.37,241.67,15.4462
4028,0.83,212.93,-6.8695
4029,-0.17,224.01,3.5847
4030,3.41,257.90,6.6293
4031,1.37,232.12,5.3316
4032,4.62,224.90,-6.6890
4033,5.18,236.24,-3.3420
4034,1.45,250.76,17.9960
4035,-7.23,6.08,-39.7567
4036,-2.82,214.21,3.8078
4037,-1.87,195.83,-2.6244
4038,-1.88,209.75,-4.9882
4039,3.54,248.39,9.7856
4040,1.50,224.20,-8.1812
4041,3.69,266.99,6.3794
4042,-0.93,30.90,-37.8706
4043,3.39,259.84,9.6254
4044,0.64,278.62,-2.8189
4045,4.29,258.97,5.5436
4046,4.45,230.22,-7.3202
4047,-6.58,88.51,-4.7320
4048,0.69,223.45,-1.4464
4049,2.17,242.03,0.8276
4050,2.94,232.45,-1.1299
4051,1.07,226.36,0.2279
4052,3.03,223.01,-13.6412
4053,1.24,235.18,-4.4442
4054,2.27,254.37,1.1643
4055,-1.47,-17.02,-75.1205
4056,2.84,258.10,16.8628
4057,-13.35,58.10,-28.7177
4058,-3.06,178.27,-18.5819
4059,2.30,217.63,-8.8828
