episode,rewards,loss,l2_grad,max_grad
1258,-276.22,-18.19,0.3344,8.5020
1259,-62.19,-25.59,0.5293,14.1724
1260,-274.02,-21.12,0.4816,12.1746
1261,-49.48,-17.13,0.1414,1.2302
1262,-37.78,-26.00,0.5287,12.8906
1263,-173.60,-22.06,0.4682,11.9396
1264,-133.66,-22.55,0.4691,12.1708
1265,-45.16,-18.74,0.1676,1.6225
1266,-67.05,-19.28,0.3454,8.2271
1267,-146.76,-17.56,0.3893,10.8646
1268,-12.59,-20.94,0.3701,8.8864
1269,-228.26,-17.16,0.4013,9.6641
1270,-215.72,-16.54,0.3831,8.6072
1271,-71.75,-16.44,0.1259,1.6917
1272,-161.53,-15.46,0.2047,4.0278
1273,-103.83,-15.39,0.1427,1.7126
1274,-143.17,-15.23,0.2749,5.3763
1275,-76.26,-15.85,0.1435,1.1590
1276,-233.16,-10.57,0.4622,10.9451
1277,-92.57,-19.90,0.3524,9.9224
1278,-218.56,-16.33,0.3338,6.9912
1279,-100.54,-21.47,0.4122,9.6501
1280,-115.57,-18.90,0.3255,7.7109
1281,-93.97,-17.45,0.2096,2.9393
1282,-213.66,-27.98,0.5404,10.7347
1283,-55.45,-23.66,0.4695,11.6918
1284,-51.75,-23.90,0.5186,12.8634
1285,-163.09,-25.83,0.4819,10.5126
1286,-73.57,-18.83,0.3428,7.7081
1287,-131.30,-16.69,0.2671,5.6242
1288,-120.54,-24.45,0.5306,11.6484
1289,-196.06,-9.12,0.6208,16.0376
1290,-138.07,-17.95,0.3525,8.4548
1291,-59.20,-21.00,0.4232,9.7502
1292,-141.95,-12.92,0.2609,4.3448
1293,-88.88,-27.79,0.5050,10.8860
1294,-143.73,-22.48,0.4595,8.0587
1295,-123.73,-17.93,0.3391,9.2650
1296,-222.26,-21.20,0.5045,12.9169
1297,-118.74,-22.00,0.5350,13.8775
1298,-41.74,-19.57,0.6148,15.9537
1299,-61.27,-19.16,0.2148,2.5186
1300,-307.68,-22.93,0.4064,9.6536
1301,-406.36,-20.42,0.7319,11.2746
1302,-67.23,-19.11,0.3941,10.0821
1303,-163.51,-16.60,0.1784,2.5912
1304,-133.37,-21.68,0.5199,15.1116
1305,-188.60,-19.99,0.4456,9.6358
1306,-74.59,-16.42,0.1125,2.0199
1307,-142.20,-23.35,0.4328,10.4188
1308,-113.08,-20.20,0.3996,9.0050
1309,-88.90,-18.25,0.3133,8.5454
1310,-131.12,-23.64,0.5070,13.5695
1311,-382.59,-11.79,0.4161,8.0776
1312,-74.56,-29.28,0.7249,20.5896
1313,-84.41,-19.59,0.4085,11.2431
1314,-111.01,-14.63,0.2260,3.1629
1315,-117.32,-27.30,0.5374,13.2122
1316,-89.32,-16.78,0.1387,1.5213
1317,-369.68,-13.33,0.3727,7.6909
1318,-322.74,-23.02,0.4016,8.2123
1319,-236.38,-15.15,0.3252,7.2385
1320,-73.14,-24.69,0.4956,12.2457
1321,-53.03,-22.38,0.4543,11.5142
1322,-38.36,-21.59,0.4023,9.9262
1323,-54.28,-23.60,0.4901,11.7943
1324,-182.49,-16.47,0.3248,7.2641
1325,-240.63,-24.13,0.5013,12.6957
1326,-265.20,-22.34,0.3199,2.9823
1327,-136.07,-25.51,0.4977,11.7917
1328,-331.31,-17.01,0.2694,6.1796
1329,-244.53,-18.67,0.2849,3.9100
1330,-90.74,-20.72,0.3303,7.8508
1331,-207.05,-16.56,0.4090,8.9393
1332,-210.08,-17.33,0.3134,7.4768
1333,-71.98,-24.57,0.5075,12.9034
1334,-99.29,-22.96,0.5083,13.2094
1335,-260.23,-16.60,0.2802,6.1326
1336,-300.26,-15.71,0.1914,2.1828
1337,-23.71,-21.99,0.4264,11.3730
1338,-66.75,-24.50,0.5249,13.3028
1339,-253.86,-13.07,0.1815,2.6877
1340,-266.47,-13.88,0.1777,2.2102
1341,-141.83,-13.01,0.1616,2.1781
1342,-264.89,-14.76,0.3275,8.0712
1343,-251.69,-17.12,0.2898,6.6291
1344,-237.21,-23.55,0.3853,9.1197
1345,-85.22,-24.77,0.5299,11.7404
1346,-309.30,-11.95,0.5833,12.4538
1347,-142.55,-22.31,0.4502,12.2738
1348,-128.16,-23.78,0.4249,8.7139
1349,-227.63,-15.03,0.2935,7.0666
1350,-136.86,-11.34,0.2374,4.8942
1351,-78.70,-21.76,0.3966,9.3252
1352,-45.65,-21.93,0.2992,6.9350
1353,-79.86,-28.99,0.5825,13.5931
1354,-117.36,-13.93,0.1568,2.2936
1355,-169.91,-13.88,0.2295,4.5660
1356,-163.26,-16.10,0.2205,3.7651
1357,-105.17,-26.98,0.5989,14.3303
1358,-224.43,-21.31,0.3244,7.3692
1359,-119.22,-29.07,0.5911,14.2319
1360,-16.34,-17.17,0.3624,7.9564
1361,-340.72,-20.60,0.3686,8.3524
1362,-124.73,-19.25,0.2268,3.4798
1363,-113.92,-23.02,0.4552,11.3225
1364,-45.90,-16.11,0.2647,5.8901
1365,-124.26,-18.13,0.2984,6.2026
1366,-110.85,-17.43,0.1832,2.4942
1367,-154.41,-13.88,0.1958,4.0750
1368,-80.50,-24.80,0.3844,7.8787
1369,-72.31,-21.30,0.3720,7.5173
1370,-444.46,-17.43,0.2255,3.5102
1371,-13.99,-26.47,0.5686,14.3157
1372,-422.15,-7.89,0.8309,16.9963
1373,-255.28,-11.44,0.4122,7.7475
1374,-190.79,-24.44,0.4629,12.3260
1375,-307.11,-24.41,0.6666,14.4760
1376,-177.91,-15.57,0.4657,11.2949
1377,-138.13,-16.39,0.1209,1.5283
1378,-34.51,-17.76,0.1804,3.5958
1379,-80.31,-23.83,0.4608,10.5088
1380,-85.62,-29.12,0.5968,13.2956
1381,-92.81,-25.59,0.5515,13.6241
1382,-75.11,-22.74,0.4190,9.8484
1383,-254.89,-21.41,0.3474,6.0777
1384,-258.42,-24.72,0.5650,11.2516
1385,-59.47,-12.19,0.4296,10.1719
1386,-101.90,-18.13,0.2169,3.5228
1387,-61.03,-23.68,0.5245,14.3850
1388,-349.62,-14.94,0.3943,6.9911
1389,-344.04,-3.49,0.5877,12.0086
1390,-446.76,-15.53,0.4962,7.9761
1391,-106.98,-14.73,0.2885,5.1425
1392,-213.82,-16.78,0.3623,5.8228
1393,-307.22,-10.70,0.3386,5.6948
1394,-311.55,-8.57,0.3549,5.6427
1395,-306.23,-15.65,0.3192,6.2891
1396,-170.20,-16.89,0.5282,11.8812
1397,-325.89,-17.30,0.2777,2.1500
1398,-264.91,-13.11,0.3497,5.3629
1399,-166.81,-11.69,0.3008,6.1462
1400,-222.17,-18.85,0.3305,6.1638
1401,-292.36,-18.18,0.3597,6.5346
1402,-352.20,-10.17,0.2101,3.2177
1403,-351.17,3.13,1.1314,25.3031
1404,-138.62,-21.16,0.5018,11.4328
1405,-71.92,-31.15,0.7436,18.7060
1406,-182.59,-13.21,0.2323,4.1933
1407,-122.13,-17.54,0.3615,8.1571
1408,-135.93,-18.73,0.3897,8.5383
1409,-343.71,-22.54,0.4013,5.7230
1410,-92.34,-19.25,0.2608,4.4719
1411,-227.41,-14.11,0.3203,6.1365
1412,-50.42,-20.88,0.3823,8.5717
1413,-68.50,-20.78,0.2944,4.5731
1414,-345.20,-8.52,0.7961,16.4313
1415,-279.12,-17.10,0.3713,3.6648
1416,-52.69,-29.46,0.6722,17.8021
1417,-81.75,-16.56,0.3385,6.2950
1418,-277.79,-12.08,0.1917,3.3113
1419,-274.47,-9.94,0.3968,5.2109
1420,-239.68,-27.78,0.5229,11.2470
1421,-47.47,-23.62,0.3375,7.5111
1422,-157.21,-27.16,0.6682,14.3486
1423,-253.94,-25.37,0.4985,11.4288
1424,-395.85,-19.79,0.4959,10.8316
1425,-47.86,-20.60,0.2729,4.1542
1426,-295.54,-11.11,0.3363,6.5541
1427,-238.44,-18.35,0.2825,5.3502
1428,-91.11,-15.75,0.1655,2.6886
1429,-204.49,-9.26,0.4636,10.0787
1430,-176.57,-12.40,0.2151,3.0146
1431,-92.13,-13.08,0.1520,2.2467
1432,-47.87,-30.72,0.6396,13.7684
1433,-223.78,-8.30,0.4704,10.9188
1434,-169.09,-5.53,0.4655,9.0503
1435,-452.77,3.54,0.8442,16.3799
1436,-171.52,-20.29,0.5024,9.4438
1437,-231.44,-20.34,0.1774,2.0242
1438,-196.21,-8.14,0.6163,12.8454
1439,-82.40,-19.78,0.4039,9.2587
1440,-233.68,-14.03,0.2438,3.9055
1441,-179.97,-14.43,0.2356,4.1633
1442,-167.36,-15.36,0.3953,9.5032
1443,-119.70,-15.80,0.1955,2.7835
1444,-164.21,-29.74,0.6500,14.3852
1445,-304.92,-3.75,1.0474,24.8575
1446,-328.74,-14.46,0.2594,5.4059
1447,-253.41,-21.80,0.3384,5.7753
1448,-173.31,-19.65,0.3111,7.4947
1449,-227.94,-25.56,0.5088,9.5858
1450,-230.85,-21.69,0.4937,12.3366
1451,-242.62,-9.20,0.5193,11.5174
1452,-241.13,-16.82,0.3983,8.2322
1453,11.54,-18.42,0.2772,3.2534
1454,-343.96,-17.34,0.4934,8.7051
1455,-26.68,-26.64,0.5567,14.6153
1456,-248.49,-14.13,0.3059,5.6087
1457,-110.08,-17.82,0.2154,4.0164
1458,-317.34,-4.01,0.5078,10.4274
1459,-53.10,-20.58,0.4600,11.4278
1460,-185.86,-16.21,0.4089,10.1960
1461,-154.71,-22.44,0.6352,15.1863
1462,-149.97,-14.02,0.2385,2.7901
1463,-178.12,-20.54,0.4596,10.2947
1464,-35.05,-31.09,0.7029,18.1000
1465,-117.83,-14.77,0.1257,1.2635
1466,-149.21,-21.02,0.3270,5.5811
1467,-283.06,-15.01,0.2372,2.9783
1468,-127.44,-15.31,0.2271,2.3106
1469,-380.00,-21.18,0.3828,7.2456
1470,-104.45,-13.49,0.2152,3.9900
1471,22.83,-19.31,0.3482,5.4804
1472,-239.46,-20.64,0.2486,3.3479
1473,-271.12,-24.49,0.5024,11.1887
1474,-323.44,-19.37,0.7121,12.2266
1475,-298.73,-20.60,0.3321,5.4709
1476,-243.19,-8.90,0.3186,6.1741
1477,-28.25,-40.23,0.9129,22.8030
1478,-524.73,-19.71,0.4295,10.3615
1479,-401.28,-14.75,0.4547,7.9165
1480,-121.16,-25.14,0.5510,13.1270
1481,-354.71,-11.69,0.4462,8.1629
1482,-190.87,-20.42,0.4242,8.2806
1483,-384.82,-14.64,0.3581,4.4098
1484,-368.58,-10.41,0.3916,8.7742
1485,-64.85,-13.28,0.1125,1.4694
1486,-483.65,-13.71,0.8696,12.1437
1487,-396.25,-14.64,0.2601,5.7491
1488,-156.30,-22.21,0.4559,8.3443
1489,-190.18,-17.75,0.2627,5.0463
1490,-286.82,-16.10,0.4111,8.5411
1491,-112.93,-19.31,0.3890,9.5841
1492,-146.48,-19.93,0.3469,7.1100
1493,-299.03,-3.55,0.4974,10.1294
1494,-162.65,-24.53,0.5737,12.7575
1495,-29.20,-21.90,0.3466,7.9249
1496,-169.77,-27.56,0.6218,14.8666
1497,-127.21,-20.31,0.2987,6.8112
1498,-390.81,-3.63,0.6283,12.4433
1499,-177.98,-24.01,0.5004,10.0170
1500,-138.40,-13.31,0.2435,4.6594
1501,-326.84,-20.83,0.3691,7.4447
1502,-113.99,-36.55,0.8914,20.6961
1503,-239.83,-15.86,0.3331,6.8667
1504,-179.12,-9.33,0.3166,5.1844
1505,-238.54,-31.96,0.8461,18.9619
1506,-205.63,-18.48,0.3995,9.5369
1507,-100.86,-21.87,0.3051,6.6667
1508,-229.84,-20.20,0.3056,6.0225
1509,-313.42,-20.86,0.5232,10.1973
1510,-334.02,-5.59,0.8178,16.3745
1511,-66.46,-18.99,0.4587,10.4786
1512,-60.43,-21.88,0.4300,8.9842
1513,-304.69,-11.20,0.3213,3.4290
1514,-84.81,-32.60,0.7344,17.6621
1515,-130.85,-28.89,0.6200,13.0364
1516,-44.95,-22.40,0.3270,6.3166
1517,-197.71,-24.11,0.3908,9.0087
1518,-183.10,-17.65,0.3227,6.2277
1519,-127.35,-37.42,0.6238,10.6672
1520,-98.08,-9.75,0.2239,3.7891
1521,-362.09,-11.89,0.3823,5.6317
1522,-252.68,-23.73,0.5285,8.6665
1523,-205.95,-28.05,0.6037,12.2372
1524,-177.76,-16.97,0.2959,4.2391
1525,-34.10,-24.08,0.3980,9.1133
1526,-241.11,-12.78,0.1448,1.8092
1527,-158.12,-18.03,0.4089,7.7899
1528,-276.73,-17.38,0.3865,8.5702
1529,-314.75,-25.93,0.4063,6.1408
1530,-156.62,-12.95,0.1737,3.1629
1531,-211.27,-2.07,0.7351,14.4789
1532,-376.36,-4.13,0.4993,7.8075
1533,-396.20,-24.70,0.5071,9.3521
1534,-88.17,-22.14,0.3276,6.8016
1535,-317.22,-22.47,0.4330,5.7166
1536,-195.36,-4.68,0.7043,13.8348
1537,-316.97,-15.91,0.3240,3.4851
1538,-60.62,-15.45,0.1864,2.8323
1539,-309.41,-24.30,0.6426,13.8514
1540,-155.16,-19.42,0.5198,10.7629
1541,-342.19,-29.02,0.5308,9.9851
1542,-65.97,-27.71,0.5142,10.4808
1543,-228.76,-32.11,0.6501,14.3584
1544,-100.65,-17.24,0.2405,3.7241
1545,-572.12,-14.26,0.3024,4.9569
1546,-357.71,-13.53,0.3006,3.2152
1547,-259.65,-20.75,0.2791,2.7496
1548,-140.26,-23.89,0.3699,8.0587
1549,-332.32,-35.91,0.5191,8.1300
1550,-321.61,-9.25,0.4852,7.6203
1551,-204.77,-13.85,0.1480,2.5909
1552,-87.94,-31.54,0.6214,13.7482
1553,-133.97,-30.87,0.7023,14.6567
1554,-250.63,-14.47,0.2628,3.0040
1555,-9.99,-36.03,0.7051,15.9729
1556,-66.29,-19.94,0.3250,5.8427
1557,-93.39,-22.29,0.3107,3.9780
1558,-317.04,-20.03,0.3355,3.3080
1559,-51.51,-21.16,0.3502,5.3904
1560,-353.79,-8.82,0.4794,8.6929
1561,-82.00,-37.93,0.8717,19.1262
1562,-267.76,-15.32,0.3915,6.7345
1563,-277.47,-30.33,0.5513,12.0189
1564,-73.34,-26.68,0.5357,12.2365
1565,-268.65,-22.60,0.4645,8.3388
1566,-400.38,-14.95,0.5187,9.1445
1567,-72.94,-30.87,0.6709,14.6136
1568,-148.08,-19.99,0.3243,4.9652
1569,-112.12,-22.95,0.3753,7.7108
1570,-336.30,-20.90,0.4931,10.7309
1571,-229.74,-26.31,0.3549,4.1112
1572,-135.03,-26.68,0.5946,11.4824
1573,-465.01,-31.33,0.5470,8.4245
1574,-347.06,-2.52,0.5471,10.8802
1575,-159.15,-24.15,0.5982,13.8308
1576,-345.74,-10.46,0.5358,8.9922
1577,-83.52,-23.44,0.5638,10.7440
1578,-568.81,1.88,0.9181,16.3591
1579,-319.84,-16.85,0.2674,2.4509
1580,-199.78,-21.09,0.4969,9.8439
1581,-451.67,-21.07,0.7130,9.7766
1582,-229.45,-0.38,0.7390,13.8829
1583,-230.49,-30.74,0.5348,7.7298
1584,-165.44,-21.59,0.4667,9.5677
1585,-47.96,-39.60,0.9533,23.4466
1586,-85.96,-43.24,1.0476,24.6870
1587,-51.16,-34.85,0.7882,18.0303
1588,-103.30,-35.37,0.6360,10.1214
1589,-47.34,-24.33,0.4104,8.2863
1590,-145.97,-25.06,0.5175,8.7918
1591,-277.45,-13.61,0.5093,9.2668
1592,-484.07,2.32,0.5535,7.5698
1593,-135.87,-24.07,0.3733,6.9701
1594,-395.41,2.65,0.5159,7.9933
1595,-237.36,-10.27,0.1799,2.5918
1596,-339.50,-27.30,0.4494,8.2280
1597,-254.59,-6.05,0.2653,4.6066
1598,-620.85,5.69,0.6890,9.7455
1599,-334.29,-2.08,0.4709,8.2866
1600,-434.15,-5.76,0.3276,3.5528
1601,-365.74,-21.55,0.3271,3.9968
1602,-310.97,-13.48,0.1983,2.2876
1603,-153.38,-17.58,0.4243,9.3159
1604,-163.18,-3.57,0.5384,10.4109
1605,-264.15,-14.59,0.4662,8.8901
1606,-228.44,-8.76,0.2616,4.4795
1607,-170.29,-26.73,0.6213,13.6418
1608,-311.46,-16.64,0.3561,6.6666
1609,-506.35,-26.52,0.3877,7.5392
1610,-169.01,-22.28,0.3704,7.3755
1611,-424.30,8.43,0.8666,16.2792
1612,-169.86,-8.93,0.4887,8.4782
1613,-264.16,-31.54,0.5128,8.8078
1614,-240.06,-8.22,0.6384,10.4259
1615,-333.26,-12.29,0.3510,6.2683
1616,-202.84,-28.17,0.5250,9.9105
1617,-281.28,2.65,0.6710,12.0035
1618,-289.93,-18.31,0.3790,7.4641
1619,-202.38,-30.90,0.5140,11.3540
1620,-194.26,-23.59,0.5856,12.0761
1621,-298.21,2.20,0.9218,19.8517
1622,-135.55,-29.22,0.7018,11.1476
1623,-512.50,9.67,0.8046,12.9623
1624,-372.39,-24.47,0.3467,6.3981
1625,-178.93,-7.07,0.4862,9.7097
1626,-84.03,-28.29,0.6120,13.3219
1627,-422.96,-21.13,1.3754,17.2062
1628,-181.83,-9.51,0.1754,3.4065
1629,-80.43,-32.95,0.5877,10.4115
1630,-312.26,0.90,0.7797,13.9617
1631,-293.64,-19.97,0.3363,6.4300
1632,-169.33,-32.68,0.7535,16.0310
1633,-438.83,4.01,0.6278,8.9986
1634,-292.83,-7.17,0.2972,3.6910
1635,-157.76,-20.25,0.5833,12.2003
1636,-90.61,-36.27,0.8097,18.0948
1637,-221.74,-5.77,0.3549,5.7251
1638,-143.87,-23.26,0.4014,4.6145
1639,-372.78,-15.23,0.4473,5.6434
1640,-129.45,-15.02,0.2262,3.8190
1641,-74.98,-34.35,0.7029,15.4368
1642,-485.57,1.07,0.5610,9.1510
1643,-478.77,4.20,0.6581,10.3238
1644,-144.90,-18.26,0.3985,4.0862
1645,-453.62,-10.56,0.3366,5.2336
1646,-92.36,-34.55,0.6833,14.0577
1647,-418.25,-15.65,0.3174,2.7503
1648,-448.36,-19.65,0.7731,9.2726
1649,-274.16,-18.05,0.3661,6.1275
1650,16.19,-37.35,0.7977,18.4592
1651,-276.56,-19.47,0.3593,6.6595
1652,-111.83,-40.04,0.7927,15.5764
1653,-293.52,-22.63,0.6067,12.9352
1654,-45.44,-34.51,0.8344,19.2370
1655,-227.16,-1.95,0.7388,12.9683
1656,-83.05,-39.77,0.8604,19.3381
1657,-34.11,-28.94,0.6398,13.7218
1658,-469.91,15.53,1.1019,20.2210
1659,-281.95,-17.46,0.2172,2.3839
1660,5.44,-28.25,0.9112,11.6581
1661,-211.12,-25.79,0.5577,11.5327
1662,-334.25,-15.73,0.3010,3.6454
1663,-376.94,4.00,0.7694,12.9238
1664,-376.43,-25.78,0.4187,3.8919
1665,-460.90,-14.52,0.4416,4.0089
1666,-125.68,-32.58,0.7052,15.1855
1667,-344.90,-20.73,0.6821,10.8606
1668,-341.86,-38.46,0.8271,15.7144
1669,-498.12,-16.39,0.3887,3.4894
1670,-292.75,-41.57,0.8296,12.9533
1671,-232.69,-15.62,0.5020,8.0128
1672,-120.48,-18.04,0.4157,8.0961
1673,-100.83,-24.46,0.4269,5.8192
1674,-364.13,-24.34,0.4242,7.9788
1675,-413.21,2.07,0.7081,11.3661
1676,-139.79,-25.53,0.5693,11.3306
1677,-82.10,-57.34,1.3939,31.8871
1678,-414.00,-6.88,0.1395,1.6419
1679,-286.88,-13.38,0.2543,3.0047
1680,-57.86,-31.64,0.7586,15.8734
1681,-235.40,-27.57,0.5052,8.9824
1682,-432.16,18.87,1.3377,25.2620
1683,-189.76,-20.38,0.5388,9.3468
1684,-262.21,-11.64,0.1832,3.3615
1685,-155.15,-30.86,0.7742,15.8419
1686,-338.74,-30.34,0.7909,16.5269
1687,-525.75,6.51,0.7873,12.4443
1688,-67.75,-27.32,0.6562,14.6178
1689,-123.11,-23.10,0.3457,4.1098
1690,-331.49,-16.03,0.3614,4.1190
1691,-348.22,3.47,1.2765,22.2546
1692,-530.75,7.26,0.5958,10.1416
1693,-140.35,-9.53,0.1266,2.1167
1694,-470.57,3.88,0.6754,10.7269
1695,-485.33,3.98,0.6017,10.6108
1696,-75.63,-20.50,0.5339,9.5272
1697,-512.32,-2.32,0.4671,6.6648
1698,-175.43,-26.49,0.6745,13.0861
1699,-445.88,2.50,0.6956,8.6192
1700,-265.05,-12.73,0.3710,7.1830
1701,-292.63,-2.02,0.4867,7.4425
1702,-302.79,-20.62,0.4350,3.7834
1703,-229.78,-21.92,0.3518,6.0696
1704,-147.13,-15.31,0.2099,3.7323
1705,-241.73,-29.40,0.5346,9.4786
1706,-227.30,-37.75,0.7795,15.0474
1707,-149.42,-26.36,0.6699,10.7048
1708,-291.42,-26.30,0.7034,12.9456
1709,-310.08,-18.84,0.3688,4.4876
1710,-286.36,-0.01,0.8603,15.2929
1711,-349.34,-12.42,0.3089,4.9484
1712,-61.83,-19.86,0.3657,7.0180
1713,-157.22,-39.34,0.9474,20.6445
1714,-147.12,-28.68,0.7249,13.2264
1715,-90.21,-18.88,0.2873,5.5216
1716,-284.02,-12.97,0.4833,4.2090
1717,-323.62,-10.03,0.3377,4.6161
1718,-112.52,-39.40,1.1090,25.9680
1719,-232.41,-20.04,0.4076,6.7664
1720,-388.38,-8.76,0.3333,4.7293
1721,-550.02,10.19,0.8491,14.6298
1722,-284.80,-12.52,0.3320,4.6173
1723,-374.53,-5.12,0.3152,4.2599
1724,-410.18,-6.82,0.5197,7.8560
1725,-65.76,-43.45,1.1052,25.0400
1726,-205.92,-20.88,0.3144,3.3477
1727,-303.84,0.10,0.7814,13.0161
1728,-316.48,-1.23,0.7331,13.7528
1729,-482.04,10.86,1.0531,18.8843
1730,-186.68,-20.42,0.5341,9.2961
1731,-108.42,-68.08,1.6389,34.4051
1732,-195.45,-4.75,0.4645,6.8382
1733,-75.57,-16.04,0.3255,6.0072
1734,-372.18,-23.01,0.5849,8.6096
1735,-400.91,-13.20,0.4820,5.1934
1736,-138.94,-23.35,0.5642,10.4827
1737,-356.80,-35.18,0.4334,6.7773
1738,-199.09,-27.55,0.4994,9.9460
1739,-417.25,-6.39,0.6218,7.9824
1740,-161.82,-9.31,0.4731,7.6021
1741,-551.21,8.60,1.0896,18.3012
1742,-613.48,-10.46,0.4514,7.2202
1743,8.66,-27.65,0.6099,13.6594
1744,-416.63,-9.70,0.4300,7.4708
1745,-449.72,-10.38,0.4951,7.0585
1746,-1.21,-35.38,0.8642,19.2475
1747,-391.57,-1.83,0.6968,9.6078
1748,-408.47,-26.99,0.5590,8.2132
1749,-556.41,8.01,0.7339,12.1646
1750,-61.24,-33.88,0.7325,14.1048
1751,-221.70,-14.49,0.2306,3.6469
1752,-357.23,-18.45,0.4254,5.9681
1753,-95.66,-35.06,0.8034,16.4309
1754,-251.34,-14.67,0.2829,4.2852
1755,-415.91,-22.89,0.4782,5.6709
1756,-201.51,-8.15,0.3369,5.4344
1757,-213.74,-16.58,0.5118,5.6047
1758,-411.67,0.40,0.5551,7.4540
1759,-312.42,-18.00,0.2434,3.0760
1760,-142.97,-24.56,0.6765,13.0743
1761,-389.91,-21.65,0.5088,8.5008
1762,-165.85,-28.14,0.4965,8.8321
1763,-177.73,-29.66,0.5696,12.5006
1764,-276.66,-13.76,0.5989,5.9720
1765,-360.52,-23.39,0.5356,8.0061
1766,-408.37,10.07,0.9397,14.7152
1767,-336.52,-27.91,0.4666,8.8684
1768,-136.80,-22.71,0.3754,4.2178
1769,-164.87,-28.66,0.6000,12.2804
1770,-432.63,-0.93,0.9717,13.2726
1771,-123.40,-56.15,1.4535,29.1399
1772,-282.28,-7.13,0.7376,10.2408
1773,-283.06,-17.10,0.2600,2.9651
1774,-251.86,-27.31,0.6196,11.1313
1775,-290.14,-3.20,0.8916,18.2519
1776,-353.31,-22.12,0.4090,4.4281
1777,-404.59,-19.32,0.4423,8.8956
1778,-239.36,-29.52,0.6413,12.4489
1779,-306.62,-18.42,0.4444,7.1045
1780,97.65,-18.55,0.9201,13.6836
1781,-311.71,-3.51,0.8227,15.6047
1782,-157.93,-13.51,0.3225,5.4861
1783,-429.73,-2.87,0.8209,14.1561
1784,-464.25,-9.81,0.5713,5.4208
1785,-285.28,-21.27,0.5685,11.2661
1786,-260.32,-11.99,0.5545,7.9232
1787,-298.02,-32.02,0.6784,11.0622
1788,-230.28,-34.15,0.6646,12.7071
1789,-450.42,-3.06,0.8403,11.0629
1790,-312.31,-16.46,0.2918,5.6100
1791,-249.61,-28.24,0.4824,8.4551
1792,-555.68,-2.48,0.6026,7.7738
1793,-311.93,-14.73,0.1769,2.8956
1794,-316.81,-14.22,0.1702,1.8415
1795,-285.80,-11.91,0.2111,3.1401
1796,-303.85,-34.62,0.6776,10.0515
1797,-456.70,-20.86,0.6838,7.7837
1798,-266.05,-21.43,0.2374,1.8442
1799,-325.02,-28.40,0.5600,7.2127
1800,-216.29,-6.05,0.5263,7.7037
1801,-538.43,4.69,0.8987,14.6050
1802,-164.37,-34.80,0.9026,17.7531
1803,-107.54,-39.72,1.1936,23.5506
1804,-366.91,-25.68,0.6245,5.7696
1805,-390.28,-6.90,0.5467,5.8085
1806,-130.52,-29.81,0.6295,11.7444
1807,-250.94,-22.07,0.4640,5.6758
1808,-138.23,-31.60,0.7391,14.8927
1809,-224.39,-12.04,0.3716,5.8744
1810,-147.65,-24.44,0.5724,11.3955
1811,-306.75,-13.99,0.9161,11.6712
1812,-370.26,-17.11,0.5228,4.7332
1813,-319.72,-29.40,0.4895,8.4839
1814,-298.60,-14.95,0.3507,5.1091
1815,-124.50,-30.65,0.8445,15.0097
1816,-447.98,3.41,0.9371,13.9501
1817,-585.16,9.53,0.8860,13.1706
1818,-176.66,-21.37,0.5088,9.4730
1819,-597.86,0.03,0.9681,11.3693
1820,-228.93,-19.89,0.4303,7.6297
1821,-219.45,-15.11,0.3414,5.2470
1822,-458.75,-5.05,0.6487,7.5402
1823,-210.14,-5.02,0.5597,9.1161
1824,-206.13,-26.74,0.4425,6.5830
1825,-126.62,-20.46,0.4485,8.6365
1826,-27.01,-34.07,0.8299,16.9785
1827,-482.27,-10.27,0.5894,5.5584
1828,-64.57,-29.67,0.7538,15.0472
1829,-296.12,-15.37,0.2486,2.5735
1830,-217.19,-29.44,0.7124,13.8526
1831,-441.91,-13.00,1.0588,15.3297
1832,-327.31,8.11,1.3974,25.0151
1833,-265.42,-13.57,0.3726,3.7478
1834,-220.49,-20.70,0.3297,3.6146
1835,-347.73,-24.93,0.5078,5.7951
1836,-602.26,2.86,1.0711,14.2396
1837,-184.20,-26.93,0.4148,5.0928
1838,-206.75,-18.34,0.3394,4.4032
1839,-210.20,-29.07,0.7070,13.7410
1840,-151.95,-31.12,0.7245,13.6378
1841,-170.00,-30.75,0.8402,14.9291
1842,-101.02,-38.13,1.1269,24.0206
1843,-578.79,1.72,1.2342,17.4570
1844,-282.28,-15.61,0.4286,4.7906
1845,-254.78,-20.41,0.3086,5.2722
1846,-64.01,-30.78,0.7621,15.2491
1847,-310.98,-12.62,0.6358,10.6316
1848,-206.65,-31.78,0.6899,7.7752
1849,-205.87,-16.42,0.5346,8.1130
1850,-264.58,-14.07,0.4550,5.7490
1851,-131.68,-18.53,0.3755,3.6789
1852,-309.98,-10.79,0.8490,11.1902
1853,-335.35,-11.13,0.9732,11.7846
1854,-308.27,-29.70,0.6534,10.6836
1855,-285.02,-10.18,0.4694,7.5356
1856,-320.89,-14.53,0.4956,9.3057
1857,-593.45,1.33,1.1455,14.0953
1858,-413.82,-16.25,0.6254,6.9200
1859,-181.00,-9.77,0.2712,4.8375
1860,-501.25,9.32,1.3805,21.4149
1861,-681.09,16.57,1.4184,22.3671
1862,-243.98,-26.12,0.5172,9.0741
1863,-128.07,-34.59,0.7962,15.2671
1864,-332.35,-12.34,0.4831,5.4475
1865,-329.00,-6.62,0.8664,13.3560
1866,-152.74,-15.94,0.3204,4.5012
