episode,rewards,loss,l2_grad,max_grad
652,-103.58,0.78,0.0416,1.1331
653,-149.6,-29.93,0.0625,1.5218
654,-91.7,23.88,0.0367,0.7759
655,-100.82,4.53,0.0818,1.2509
656,-90.45,13.24,0.0776,2.0039
657,-102.18,12.82,0.0194,0.4762
658,-38.61,70.09,0.1766,3.2709
659,-84.92,37.9,0.0865,2.0375
660,-110.76,-12.32,0.0677,1.6842
661,-62.58,35.43,0.0985,2.0742
662,-18.04,76.68,0.31,6.4071
663,-101.11,-0.74,0.0236,0.5036
664,-102.92,-8.68,0.0429,0.7128
665,-57.17,46.58,0.0649,1.4762
666,-104.52,-23.37,0.1648,3.539
667,-79.35,36.98,0.0527,1.3898
668,-18.21,90.69,0.2578,5.1745
669,-96.28,22.34,0.0508,1.5005
670,-38.74,37.02,0.1425,3.491
671,-192.88,-85.58,0.3116,6.7227
672,-125.68,19.87,0.058,0.9704
673,-74.97,10.41,0.0583,1.4599
674,-238.18,-99.06,0.2931,5.6283
675,-190.23,-68.82,0.2492,4.9033
676,-67.6,9.46,0.0383,0.8906
677,-89.32,29.63,0.0575,1.2142
678,-96.14,27.07,0.0778,1.7948
679,-80.6,-4.99,0.0874,1.2783
680,-129.81,-14.13,0.0191,0.3593
681,-91.2,-1.38,0.039,0.6984
682,-62.68,56.76,0.1341,2.3685
683,-190.35,-74.27,0.2349,4.6657
684,-85.11,1.66,0.0427,1.0178
685,-152.27,17.49,0.0651,1.1443
686,-113.74,-10.31,0.0409,0.7415
687,-58.08,23.82,0.0964,1.7951
688,-44.29,22.44,0.0961,1.8414
689,-32.32,45.85,0.1002,2.2261
690,-45.69,58.86,0.0861,1.7376
691,-167.89,-37.78,0.0453,0.6608
692,-39.54,54.58,0.0972,2.4611
693,-81.9,23.3,0.035,0.6551
694,-32.98,57.56,0.0835,1.9346
695,-81.82,21.67,0.056,1.2442
696,-92.03,-6.06,0.0275,0.4659
697,-34.38,63.28,0.1046,2.3766
698,-173.49,-68.97,0.1816,3.0791
699,-112.8,-26.41,0.1341,2.605
700,-45.93,23.13,0.0747,1.4416
701,-33.71,44.06,0.1189,2.2797
702,-326.96,-167.37,0.3345,6.0261
703,-61.69,23.51,0.042,0.843
704,-64.65,30.86,0.0415,1.0097
705,-104.06,-17.27,0.0407,0.9124
706,-161.13,-48.82,0.166,3.9113
707,-75.14,16.96,0.0602,1.024
708,-63.94,25.45,0.0386,0.6727
709,-222.79,-61.32,0.0733,1.5343
710,-115.93,-28.34,0.0685,1.8798
711,-120.02,-2.31,0.0402,0.4341
712,-64.77,16.82,0.0634,1.1611
713,-69.64,-7.93,0.0789,1.4397
714,-139.72,-10.63,0.028,0.4346
715,-87.53,12.6,0.0272,0.6139
716,14.88,83.13,0.165,3.3791
717,-336.28,-148.62,0.5787,11.9893
718,-115.74,4.72,0.0199,0.2697
719,-34.34,53.27,0.125,2.5543
720,-31.42,63.18,0.0516,0.8669
721,-50.33,17.2,0.0826,1.5382
722,-37.65,28.89,0.1314,2.312
723,-68.7,48.68,0.2027,4.0675
724,-121.23,2.97,0.0339,0.6977
725,-95.59,33.96,0.0863,1.4304
726,-53.15,4.56,0.0712,1.6069
727,-52.79,43.84,0.0847,1.7239
728,-23.11,53.44,0.1373,2.7511
729,-2,82.88,0.1487,3.2499
730,-66.69,0.83,0.0942,1.4496
731,-53.42,7.18,0.0813,1.7381
732,-86.38,17.41,0.0399,0.8149
733,-139.34,-19.82,0.0226,0.3434
734,-91.99,1.25,0.0396,0.5887
735,-112.14,2.24,0.028,0.32
736,-165.08,-33.59,0.1231,2.2321
737,-18,56.13,0.0987,2.0036
738,-4.95,49.19,0.0774,1.6489
739,-96.25,0.68,0.0401,0.6536
740,-29.97,47.7,0.0256,0.3153
741,-43.31,41.73,0.0497,1.033
742,-30.65,33,0.1015,1.7698
743,-6.39,48.67,0.1114,1.9609
744,-75.44,24.49,0.1147,1.7634
745,-129.36,-15.87,0.0568,0.9345
746,-85.12,21.56,0.0582,1.0587
747,-19.73,59.5,0.1229,2.727
748,-54.76,-3.75,0.1304,2.3388
749,-86.66,14.92,0.0803,1.0848
750,5.93,57.05,0.1104,1.772
751,-128.76,-37.46,0.1746,2.2539
752,-51.73,2.3,0.142,1.5525
753,-7.42,40.16,0.1111,2.1198
754,-66.69,15.33,0.056,1.3312
755,-52.4,27.66,0.1156,1.9722
756,-76.98,9.04,0.0464,0.5939
757,-52.64,13.07,0.0537,0.7631
758,-41.66,28.74,0.0659,1.2425
759,-51.03,39.29,0.1431,3.1661
760,-70,50.78,0.1787,2.5182
761,-175.95,-12.49,0.0745,1.6544
762,-367.14,-164.09,0.3775,5.9114
763,-16.24,29.78,0.0977,1.7197
764,5.61,23.42,0.1636,3.0023
765,-65.03,10.16,0.029,0.5218
766,-135.08,21.51,0.0587,0.9855
767,-284.78,-70.95,0.1651,3.3119
768,-22.16,18.33,0.1094,1.9152
769,21.51,59.52,0.1762,3.1247
770,-29.74,41.67,0.1005,1.1467
771,3.62,46.24,0.0738,1.4774
772,-43.2,10.96,0.0932,1.1696
773,-435.11,-184.4,0.4532,9.2609
774,-111.41,-12.43,0.0491,0.8919
775,-272.92,-56.39,0.1743,3.1278
776,-80.71,14.6,0.0647,1.2142
777,-29.19,59.01,0.1352,2.1586
778,-18.15,52.16,0.0732,1.2769
779,-166.12,-19.54,0.0526,0.5897
780,15.43,49.68,0.0749,0.8796
781,-50.08,16.59,0.0615,0.9534
782,-145.6,-38.77,0.2169,3.0923
783,-56.48,-15.11,0.1465,2.5
784,-20.13,15.7,0.1342,2.0695
785,-194.41,-48.22,0.0827,1.4069
786,-22.53,53.75,0.1219,1.5936
787,-81.75,-5.76,0.059,1.0238
788,-58.81,20.96,0.0939,1.4707
789,-154.11,-22.7,0.0285,0.4476
790,6.24,60.79,0.0922,1.9733
791,-103.29,13.35,0.0504,0.6688
792,-320.25,-82.67,0.2522,5.1213
793,12.02,46.89,0.0647,0.9629
794,-54.18,10.96,0.0726,0.7502
795,-32.04,34.63,0.0471,0.7441
796,-23.56,23.99,0.1664,2.8645
797,-61.75,0.51,0.0943,1.5616
798,-39.49,-8.21,0.1445,2.8151
799,-26.36,34.74,0.089,1.5224
800,-8.69,26.58,0.1767,2.9469
801,-241.68,-60.13,0.0608,0.8491
802,42.42,57.44,0.0547,0.9015
803,-99.41,-33.75,0.0989,1.8911
804,-212.15,-88.43,0.1504,1.9359
805,-70.9,8.36,0.0255,0.3472
806,-94.63,10.95,0.0866,1.3267
807,-19.45,46.81,0.118,2.4238
808,-28.45,12.53,0.1017,1.9157
809,-47.63,37.83,0.0974,1.8466
810,-2.76,44.09,0.0712,1.4824
811,-9.22,39.28,0.1217,1.8053
812,17.92,57.82,0.1252,1.5955
813,-70.74,4.6,0.0476,0.8633
814,-34.14,8.95,0.108,1.5372
815,-7.97,50.16,0.1766,2.367
816,-120.94,10.75,0.0502,1.2283
817,-150.3,-72.81,0.1511,2.2551
818,-226.37,-100.62,0.3114,5.166
819,18.98,35.11,0.0389,0.6003
820,-17.07,61.39,0.0994,1.8936
821,-14.63,25.66,0.1746,3.2245
822,-16.39,38.86,0.0519,0.7735
823,-34.58,1.21,0.1346,2.1639
824,-20.36,29.31,0.0819,1.3622
825,-84.37,0.38,0.0395,0.6843
826,-360.63,-188.42,0.5669,7.7313
827,-74.11,15.71,0.0601,0.8736
828,-27.82,11.77,0.047,0.8021
829,-87.9,-0.6,0.0367,0.64
830,38.45,52.81,0.2041,3.408
831,-79.13,-9.68,0.0376,0.592
832,-106.64,-17.63,0.0613,0.9742
833,-156.14,-30.16,0.0816,1.376
834,-9.19,50.25,0.2563,4.2665
835,-29.26,14.36,0.1525,2.5814
836,-10.52,51.94,0.2867,5.1708
837,-38.75,31.95,0.1046,1.9612
838,29.7,37.78,0.1541,2.2902
839,-82.01,7.92,0.047,0.4732
840,1.66,48.1,0.1742,2.9476
841,-34.71,33.23,0.0273,0.352
842,-171.55,-53.99,0.0639,1.1451
843,-56.27,31.88,0.0605,1.1093
844,13.89,48.65,0.1292,2.2179
845,31.44,45.5,0.1451,2.7501
846,-152.05,-20.02,0.0725,1.1354
847,-72.03,-4.11,0.0589,0.8257
848,1.01,51.99,0.0565,0.8364
849,-3.31,38.67,0.1746,2.7764
850,-123.24,4.02,0.0512,0.5608
851,-37.15,50.68,0.076,0.9708
852,-42.06,33.29,0.0488,0.6725
853,-12.99,37.08,0.0739,1.2694
854,-11.42,55.68,0.1258,2.14
855,4.19,53.44,0.1301,2.5219
856,-4.66,38.91,0.0613,1.2566
857,-54.4,-3.92,0.0705,1.363
858,-75.48,1.04,0.0913,1.4725
859,-10.17,24.98,0.0556,0.9417
860,-8.18,17.27,0.1259,1.8553
861,-21.91,33.32,0.0417,0.6575
862,13.81,39.44,0.2412,4.1873
863,-70.12,-14.75,0.0814,1.167
864,8.17,68.44,0.1372,1.8671
865,17.35,65.8,0.1471,2.2912
866,-36.28,-8.68,0.0797,1.2129
867,-51.21,-13.47,0.1238,1.8003
868,27.17,61.94,0.31,4.8179
869,-138.82,-44.53,0.1945,2.511
870,-87.2,-8.65,0.0835,1.1899
871,18.94,38.61,0.0849,1.4378
872,-17.5,-9.12,0.1329,2.6136
873,-18.08,25.46,0.0865,1.533
874,-4.81,21.96,0.0361,0.4861
875,-54.24,-22.47,0.0739,1.6449
876,-81.71,21.62,0.0411,0.5886
877,-10.84,50.72,0.1132,1.8626
878,-17.12,49.25,0.0878,1.4976
879,-55.08,7.03,0.1051,1.4906
880,15.5,29.14,0.1111,1.8686
881,-35.92,31.73,0.1482,1.922
882,-174.43,-30.21,0.0999,1.974
883,-64.29,6.29,0.0436,0.6905
884,-22.79,25.61,0.1148,1.7752
885,-52.65,8.3,0.0579,0.8976
886,-22.62,22.92,0.0416,0.9275
887,-162.51,-58.35,0.1011,2.0685
888,20.65,58.4,0.0941,1.1068
889,-49.76,-2.14,0.0405,0.5173
890,-243.48,-96.23,0.3909,8.0138
891,13.03,42.94,0.0731,1.0745
892,-23.89,4.19,0.0632,0.9632
893,-171.65,-115.97,0.3856,8.2963
894,48.87,51.74,0.3379,5.4301
895,-133.66,-11.55,0.1778,2.9315
896,-108.26,-26.13,0.0505,0.7575
897,-20.87,33.94,0.2115,2.9512
898,-94.6,16.01,0.0252,0.465
899,-111.99,-27.2,0.0618,1.1504
900,21.02,37.08,0.1156,1.6537
901,-55.58,21.5,0.1595,2.9827
902,-26.04,7.2,0.1417,2.0582
903,-99.02,-36.29,0.1077,1.9589
904,-39.09,1.63,0.0495,0.7663
905,16.2,52.23,0.1265,1.9728
906,-29.68,26.95,0.0382,0.5155
907,-0.43,35.2,0.1921,2.3868
908,-87.57,-16.59,0.0639,0.9437
909,-10.28,32.78,0.1406,2.2112
910,-13.17,8.8,0.1024,1.5335
911,-37.98,32.87,0.1118,1.741
912,-109.54,-39.22,0.214,3.4864
913,-3.07,27.38,0.1611,2.9069
914,-35.36,11.35,0.1195,1.5204
915,-63.14,-0.05,0.0531,0.6204
916,-11.7,16.73,0.1027,1.8479
917,-51.38,-0.83,0.1653,2.3509
918,-40.75,9.1,0.0794,1.4546
919,-15.45,-2.04,0.0931,1.3293
920,32.5,61.76,0.1486,1.6986
921,-62.38,10.99,0.0706,1.2275
922,4.93,24.99,0.1361,2.653
923,-6.24,32.05,0.2236,3.644
924,15.64,22.95,0.0188,0.2412
925,-48.51,15.78,0.0479,0.9126
926,15.68,29.5,0.0978,1.3611
927,-66.83,-19.32,0.0955,1.4452
928,32.76,56.29,0.1505,2.5714
929,-12.44,17.67,0.1411,1.8734
930,-37.47,18.28,0.0401,0.7238
931,-310.95,-130.11,0.7221,11.4796
932,7.15,37.41,0.0477,0.666
933,5.19,35.01,0.1157,1.8106
934,11.28,28.67,0.1143,1.5475
935,-31.04,-10.58,0.0755,1.0611
936,-23.19,15.99,0.0594,0.8441
937,-118.86,-12.18,0.0536,0.8073
938,-77.84,7.27,0.1219,1.7245
939,-37.04,8.56,0.1487,2.4518
940,12.81,37.32,0.0515,0.6962
941,-278.1,-149.04,0.9957,15.9953
942,-32.26,-10.46,0.1221,1.4254
943,12.54,41.81,0.081,1.2661
944,34.59,48.76,0.2254,2.8107
945,-77.14,-18.81,0.0712,1.0133
946,-41.57,2.03,0.0259,0.3643
947,22.98,40.57,0.2904,3.6578
948,-28.44,11.26,0.1161,1.8217
949,-30.95,13.94,0.0902,1.058
950,33.95,34.46,0.2058,2.2547
951,28.66,35.79,0.1153,1.4271
952,-2.07,19.02,0.1081,1.8105
953,-116.88,-48.58,0.2882,3.9038
954,45.78,56.79,0.1615,1.7845
955,-49.39,-6.71,0.0683,1.0769
956,9.29,-1.03,0.1148,1.7567
957,-23.88,19.31,0.1153,1.6718
958,-124.99,-42.99,0.1194,1.8857
959,-48.8,-11.81,0.116,1.4315
960,43.56,53.87,0.1248,1.5615
961,-26.51,9.94,0.0783,0.8921
962,14.13,35.1,0.0578,0.8019
963,-57.65,-10.34,0.0665,0.8736
964,-132.27,-47.66,0.1792,2.6085
965,-46.24,11.36,0.0619,0.9129
966,-2.68,28.57,0.0497,0.6047
967,-8.56,37.76,0.0721,1.0137
968,-30.62,-6.57,0.105,1.2313
969,-52.37,-7.97,0.1206,1.7259
970,-139.18,-55.49,0.2324,3.7052
971,15.57,38.81,0.0836,1.278
972,5.34,36.78,0.1421,1.8978
973,-1.52,6.86,0.0724,1.0473
974,-18.85,7.06,0.0708,0.8407
975,-36.82,-6.59,0.1146,1.6152
976,-22.57,-7.77,0.1112,1.2605
977,11.3,27.83,0.1097,1.6484
978,22.73,26.76,0.0633,0.876
979,-11.01,34.01,0.1485,2.3017
980,-70.91,-12.01,0.1172,1.6912
981,-48.26,1.59,0.1495,2.2184
982,-22.03,27.14,0.0753,1.5131
983,2.96,22.19,0.0678,0.9952
984,38.45,33.09,0.1114,1.3849
985,-35.19,15.5,0.0529,0.6968
986,11.06,27.39,0.0752,0.919
987,-30.4,5.46,0.1092,1.6993
988,20.24,38.83,0.2677,4.3438
989,-2.42,15.63,0.1138,1.4504
990,3,13.28,0.1265,1.9837
991,4.41,37.74,0.1496,1.9567
992,23.67,41.66,0.1988,3.3875
993,-42.66,-5.66,0.0765,0.9979
994,-3.27,25.78,0.1184,1.9375
995,-18.99,-5.35,0.1193,1.8908
996,-35.7,-1.78,0.0875,1.229
997,-8.1,18.63,0.052,0.606
998,6.01,6.03,0.0772,1.1281
999,13.11,35.87,0.1468,2.6234
1000,15.03,34.22,0.0923,1.008
1001,-21.64,15.34,0.0404,0.5956
1002,23.18,27.79,0.1254,2.1319
1003,6.48,22.51,0.0855,0.9675
1004,3.15,18.23,0.0746,0.7618
1005,12.05,30.83,0.0713,1.2795
1006,-71.53,-32.81,0.1066,1.8377
1007,-154.85,-39.56,0.1207,1.9309
1008,28.32,45.27,0.0471,0.6575
1009,-56.22,-42.15,0.1761,2.8948
1010,9.76,28.16,0.0887,1.4894
1011,7.72,24.83,0.0676,0.9084
1012,5.61,30.87,0.0734,0.9006
1013,13.17,32.43,0.0656,1.1231
1014,-14.63,22.75,0.0709,1.192
1015,-0.92,25.79,0.0653,0.8483
1016,-52.46,-16.86,0.1106,1.6576
1017,22.47,29.62,0.1231,1.8079
1018,-13.95,20.27,0.1583,2.8383
1019,-117.82,-45.73,0.2453,3.7216
1020,-13.99,-0.87,0.073,0.9089
1021,21.82,40.22,0.1544,2.1683
1022,3.17,22.87,0.0848,1.1892
1023,-0.96,23.11,0.0747,0.8212
1024,-244.18,-103.03,0.3354,5.6226
1025,16.75,17.46,0.1815,2.8335
1026,35.2,41.79,0.1258,2.1142
1027,-47.07,-13.78,0.1503,2.2595
1028,2.92,6.97,0.0544,0.7823
1029,-26.49,2.41,0.0716,1.1234
1030,-1.83,17.35,0.1074,1.5666
1031,-28.84,12.94,0.0521,0.7682
1032,-9.82,17.14,0.1512,2.1149
1033,15.04,31.17,0.0722,0.9811
1034,48.76,54.71,0.2024,2.9503
1035,4.01,31.63,0.0517,0.7221
1036,-16.63,-10.04,0.0672,0.8502
1037,20.39,32.13,0.0472,0.786
1038,23.73,22.74,0.065,1.2069
1039,28.22,12.71,0.2062,2.3249
1040,28.5,30.25,0.0505,0.7223
1041,2.77,21.7,0.1458,2.3632
1042,34.71,52.24,0.0725,0.8422
1043,-5.96,-16.75,0.1661,3.1566
1044,32.91,18.97,0.1939,3.6007
1045,-49.69,16.83,0.0225,0.3066
1046,-13.94,28.44,0.1021,1.5434
1047,-3.72,2.7,0.0821,1.5104
1048,-14.28,-6.38,0.0643,0.9597
1049,39.38,16.62,0.154,2.1062
1050,-10.15,-18.64,0.1155,1.8294
1051,-139.4,-67.4,0.2131,3.8253
1052,-60.86,-11.07,0.0514,0.5687
1053,-21.21,15.38,0.0873,0.9328
1054,-49.65,-11.89,0.1026,1.4255
1055,7.79,12.04,0.1517,2.319
1056,19.25,31.96,0.0632,0.9738
1057,-257.55,-104.2,0.481,10.8763
1058,41.11,41.23,0.1373,2.1457
1059,18.83,39.02,0.0567,0.7187
1060,-23.01,-11.38,0.1758,2.6778
1061,34.89,37.34,0.0586,1.1629
1062,-50.12,-3.35,0.149,2.4101
1063,27.19,31.2,0.0286,0.3854
1064,17.49,20.81,0.0434,0.6851
1065,-6.05,2.36,0.1124,1.5958
1066,55.71,32.95,0.1635,2.4887
1067,23.52,23.1,0.1362,1.9949
1068,-85.86,-14.78,0.0427,0.6089
1069,33.01,28.41,0.0585,0.6231
1070,-14.47,10.46,0.0457,0.4941
1071,3.67,9.2,0.0658,0.9133
1072,-117.58,-6.09,0.0712,1.2418
1073,-233.57,-72.15,0.1384,2.4116
1074,-36.48,11.27,0.0154,0.1519
1075,53.24,31.81,0.025,0.4361
1076,-169.44,-41.41,0.0439,0.5279
1077,-181.89,-45.45,0.0988,1.9559
1078,-36.92,9.16,0.0349,0.3945
1079,-28.63,24.88,0.0447,0.5818
1080,-46.13,-8.06,0.1906,2.8172
1081,-158.6,-42.56,0.069,0.8016
1082,-261.37,-54.71,0.1493,2.5617
1083,-65.74,-18.04,0.109,1.8354
1084,33.64,18.42,0.0616,0.8069
1085,9.23,33.29,0.0292,0.4197
1086,20.25,33.68,0.1278,1.6833
1087,-164.67,-60.65,0.1435,2.2019
1088,11.32,2.35,0.1386,2.0372
1089,-50.56,-35.78,0.0583,0.791
1090,-11.71,20.79,0.0369,0.4481
1091,-6.62,22.08,0.0986,1.1786
1092,-17.9,23.52,0.0356,0.4482
1093,-43.17,-2.42,0.0668,0.7989
1094,74.28,38.62,0.0536,0.9246
1095,-4.7,-5.82,0.1131,1.4563
1096,-11.31,21.79,0.0323,0.3192
1097,-75.6,15.36,0.0453,0.7483
1098,-230.76,-102.13,0.2666,6.1457
1099,-76.11,-7.3,0.1168,1.628
1100,-57.62,15.76,0.0549,0.7771
1101,4.9,8.57,0.0771,1.3785
1102,-89.88,-42.82,0.0971,1.4341
1103,-69.47,-25.98,0.1246,2.2654
1104,-156.54,-42,0.152,2.0751
1105,-79.36,-29,0.2217,3.6455
1106,-124.4,-47.38,0.1157,1.4141
1107,-120.87,-34,0.1083,1.5742
1108,-73.71,-7.95,0.0987,2.0196
1109,-44.93,-0.37,0.1143,2.0207
1110,-78.06,-6.94,0.0474,0.9229
1111,-95.44,-0.72,0.0378,0.5333
1112,-92.73,-22.75,0.0509,0.8966
1113,-48.02,21.36,0.0262,0.4056
1114,-24.3,-13.16,0.0587,0.7797
1115,4.32,20.18,0.0384,0.6532
1116,-267.68,-78.11,0.1109,1.6622
1117,-55.18,-5.7,0.1155,1.6781
1118,42.86,29.72,0.0455,0.4982
1119,-152.18,-66.44,0.1979,2.6624
1120,-90.17,10.1,0.0426,0.5463
1121,11.94,31.31,0.0273,0.3987
1122,-35.56,22.38,0.021,0.269
1123,-251.08,-50.19,0.1281,1.5768
1124,-2.99,-2.57,0.1392,2.3931
1125,37.87,44.63,0.0999,1.1076
1126,-32.03,12.84,0.0436,0.7298
1127,15.93,28.66,0.0399,0.5567
1128,-102.56,-22.86,0.0565,0.7359
1129,-12.1,26.26,0.0485,0.6964
1130,-50.51,-17.96,0.0951,1.7162
1131,0.63,25.35,0.0448,0.6183
1132,-1.8,21.61,0.0352,0.3999
1133,23.34,30.44,0.1372,1.7418
1134,-0.42,21.76,0.0703,0.8762
1135,-145.3,-60.23,0.1582,2.4186
1136,44.24,26.61,0.0461,0.822
1137,-32.26,19.87,0.0264,0.3338
1138,35.08,36,0.0766,0.895
1139,-12.04,12.41,0.0362,0.5566
1140,-169.51,-43.1,0.1738,2.9404
1141,-26.02,14.3,0.0306,0.5071
1142,-15.66,20.51,0.036,0.6605
1143,38.62,35.68,0.1011,0.9857
1144,-221.08,-52.03,0.1186,2.0906
1145,-15.05,19.25,0.034,0.4696
1146,-22.42,13.21,0.0239,0.407
1147,-15.68,21.81,0.1814,2.6647
1148,22.47,17.93,0.035,0.5669
1149,-65.91,5.37,0.0236,0.2929
1150,-32.58,16.66,0.0302,0.4618
1151,31.55,8.69,0.1064,1.7363
1152,-100.54,1.9,0.0555,0.7359
1153,17.66,27.57,0.0352,0.4002
1154,17.38,26.88,0.0163,0.2186
1155,-80.26,-20.46,0.0735,1.1099
1156,-127.53,-10.09,0.0759,1.4115
1157,-8.22,19.14,0.0422,0.6723
1158,-328.69,-56.41,0.0891,1.456
1159,-71.56,0.26,0.1129,1.9382
1160,-49.73,8.92,0.0152,0.1658
1161,-163,-42.18,0.0924,0.9842
1162,36.72,30.6,0.0323,0.4369
1163,64.68,56.34,0.2232,3.4474
1164,-87.04,11.03,0.024,0.2702
1165,-25.94,2.47,0.0344,0.3292
1166,-85,4.31,0.0202,0.2815
1167,-30.33,8.06,0.026,0.3047
1168,16.59,16.38,0.0229,0.289
1169,46.09,31.71,0.0753,1.2034
1170,-19.87,21.56,0.0481,0.6664
1171,-18.88,20.03,0.0483,0.7853
1172,-18.24,6.16,0.0974,1.2471
1173,9.36,27.25,0.0366,0.4924
1174,-152.27,-52.72,0.0983,1.7924
1175,-24.05,-11.64,0.0663,0.9799
1176,43.34,28.19,0.041,0.5377
1177,-21.22,10.26,0.0479,0.749
1178,27,20.42,0.0496,0.6144
1179,-53.55,10.79,0.0133,0.182
1180,3.69,24.49,0.0418,0.5943
1181,-23.98,-6.96,0.0946,1.5749
1182,-70.43,9.94,0.0272,0.3765
1183,-313.5,-61.53,0.1491,2.296
1184,48.33,29.87,0.0641,1.2046
1185,8.19,20.28,0.0879,1.2426
1186,-42.06,15.74,0.0251,0.4093
1187,14.14,11.53,0.0415,0.6685
1188,33.15,24.47,0.0318,0.4146
1189,-96.62,-6.76,0.0798,1.5323
1190,-3.14,18.95,0.0849,1.0654
1191,-21.69,1.22,0.1206,1.947
1192,44.84,25.12,0.0188,0.2655
1193,-230.57,-66.11,0.0996,1.4572
1194,-22.33,18.76,0.04,0.5064
1195,-3.36,13.62,0.0217,0.2459
1196,-52.31,-30.98,0.1601,1.8495
1197,7.85,13.56,0.0385,0.6355
1198,-78.98,3.34,0.0299,0.4625
1199,19.35,19.89,0.0582,0.9274
1200,-54.7,-6.47,0.0474,0.8073
1201,-13.21,9.82,0.0816,1.1494
1202,43.07,28.17,0.0624,0.7844
1203,-175.53,-40.76,0.0673,0.9591
1204,57.38,25.66,0.0539,0.9831
1205,-87.05,0.29,0.0257,0.3727
1206,-17.78,16.51,0.0814,0.928
1207,-65.36,-1.73,0.0419,0.6289
1208,-309.35,-110.51,0.5684,8.6589
1209,-53.56,5.6,0.0551,0.7452
1210,7.06,21.43,0.0312,0.4448
1211,-18.24,-11.88,0.0705,0.9731
1212,4.91,12.19,0.0524,0.7941
1213,-30.55,13.14,0.0324,0.4016
1214,-9.11,8.47,0.0242,0.3417
1215,6.42,20.58,0.0413,0.414
1216,-134.49,-73.04,0.1405,2.3595
1217,-33.49,15.03,0.0596,1.0093
1218,5.57,-0.54,0.0519,0.8052
1219,-16.89,17.98,0.0162,0.2355
1220,-92.69,0.91,0.0398,0.7494
1221,12.94,22.58,0.0598,0.724
1222,44.58,34.02,0.0727,0.9915
1223,-43.05,13.55,0.0241,0.3438
1224,21.41,29.38,0.0411,0.6213
1225,-20.06,18.7,0.0292,0.3991
1226,-135.92,-52.61,0.1053,1.4554
1227,-135.8,-43.37,0.0676,1.114
1228,-67.96,-24.08,0.1172,1.6502
1229,37.13,19.01,0.077,1.0115
1230,2.55,23.39,0.0381,0.5515
1231,-183.71,-97.43,0.2733,3.4274
1232,23.25,23.77,0.0304,0.3815
1233,3.53,23.72,0.033,0.3622
1234,-301.23,-70.03,0.1151,1.4611
1235,-14.96,13.47,0.0167,0.2265
1236,-10.39,15.9,0.0226,0.4011
1237,22.41,25.7,0.0284,0.3303
1238,8.32,18.83,0.0355,0.4837
1239,-9.49,11.25,0.0838,1.3466
1240,-82.79,4.81,0.0372,0.5714
1241,10.11,26.06,0.066,1.1254
1242,17.61,25.45,0.057,0.937
1243,55.66,26.79,0.064,0.8126
1244,-1.66,26,0.1044,1.7633
1245,-23.35,8.36,0.0364,0.502
1246,5.11,17.47,0.0478,0.6435
1247,-21.93,10.11,0.0674,0.7973
1248,-18.55,13.45,0.0617,0.7293
1249,-38.67,9.66,0.0358,0.4973
1250,-8.37,12.12,0.0383,0.5263
1251,28.08,24.5,0.028,0.397
1252,-0.19,-3.48,0.0751,1.2816
1253,-102.42,-20.85,0.0437,0.6332
1254,-15.04,15.54,0.0413,0.4827
1255,2.84,16.93,0.0687,1.1687
1256,30.44,25.87,0.0285,0.513
1257,-4.46,20.33,0.0235,0.2777
1258,-24.87,9.54,0.0236,0.3081
1259,-283.58,-82.05,0.2156,2.6258
1260,-56.69,-20.64,0.1277,1.7551
1261,-58.26,10.13,0.0211,0.3035
1262,-30.53,11.71,0.0664,0.9912
1263,2.29,21.51,0.0311,0.4595
1264,21.67,22.04,0.0327,0.4279
1265,-0.57,15.42,0.0262,0.3603
1266,14.61,19.59,0.0613,0.7536
1267,53.1,27.88,0.1902,2.6272
1268,-59.8,4.27,0.0366,0.424
1269,5.55,18.46,0.0532,0.9188
1270,-6.14,13.52,0.0471,0.7064
1271,47.39,31.05,0.0725,0.9834
1272,-38.07,12.34,0.0322,0.4699
1273,50.35,27.14,0.0547,0.5043
1274,9.54,12.86,0.0816,0.9582
1275,5.54,18.14,0.0836,0.9759
1276,35.25,17.9,0.0319,0.3667
1277,-3.76,24.29,0.0383,0.636
1278,66.69,34.01,0.0555,0.6705
1279,-41.77,-22.74,0.1505,2.3325
1280,30.27,19.17,0.0744,1.0407
1281,15.67,29.25,0.0535,0.8491
1282,30.31,30.59,0.0758,0.9368
1283,-41.28,11.03,0.0356,0.4094
1284,21.41,29.71,0.0259,0.3088
1285,-19.27,19.28,0.0406,0.6015
1286,-211.8,-44.15,0.0797,1.0788
1287,10.1,26.44,0.0248,0.3352
1288,5.98,8.51,0.0583,0.6739
1289,-48.73,-25.59,0.1464,2.0182
1290,49.03,-0.48,0.0819,1.026
1291,28.66,1.07,0.1061,1.7706
1292,-129.31,-23.27,0.0427,0.4963
1293,-29.53,12.3,0.0335,0.5157
1294,76.05,33.02,0.0375,0.5263
1295,-0.57,10.76,0.084,0.8333
1296,-0.51,15.67,0.0366,0.4602
1297,13.55,19.52,0.0396,0.5911
1298,20.26,4.53,0.089,1.3375
1299,-11.01,-5.48,0.1432,2.244
1300,-22.76,11.02,0.0495,0.8176
1301,4.29,21.09,0.0334,0.4323
1302,25,24.89,0.0303,0.3738
1303,-19.62,3.27,0.0475,0.686
1304,-158.37,-16.68,0.0545,1.0218
1305,8.86,16.04,0.0221,0.3205
1306,48.07,21.27,0.0467,0.6537
1307,-49.46,5.07,0.0504,0.8597
1308,-78.56,0.96,0.0321,0.381
