episode,loss,rewards
5170,11.40,34.88
5171,12.15,31.39
5172,16.25,24.97
5173,10.25,26.40
5174,15.89,23.18
5175,18.56,25.69
5176,8.79,21.99
5177,14.96,31.29
5178,30.56,31.67
5179,45.87,32.51
5180,20.83,25.54
5181,27.45,25.84
5182,29.08,22.41
5183,11.72,26.19
5184,52.31,32.06
5185,18.99,24.73
5186,16.25,24.15
5187,39.05,23.52
5188,15.55,24.71
5189,8.47,19.57
5190,11.24,24.06
5191,14.08,27.24
5192,17.39,20.56
5193,16.82,20.45
5194,11.30,30.47
5195,23.77,23.31
5196,9.74,22.25
5197,23.60,26.57
5198,11.86,33.04
5199,36.04,33.19
5200,16.90,29.43
5201,16.50,35.02
5202,8.35,26.38
5203,30.16,27.97
5204,10.14,18.65
5205,11.24,25.88
5206,29.67,26.74
5207,24.99,24.89
5208,20.98,12.69
5209,21.30,28.44
5210,9.13,8.99
5211,39.02,34.46
5212,61.21,28.46
5213,0.95,0.33
5214,18.28,27.39
5215,72.97,32.60
5216,46.63,28.56
5217,24.94,27.13
5218,17.52,20.04
5219,0.54,0.33
5220,0.20,0.19
5221,24.13,30.25
5222,0.61,0.47
5223,5.87,2.15
5224,40.54,34.46
5225,22.98,24.12
5226,0.68,0.40
5227,5.78,1.64
5228,21.09,22.42
5229,13.51,20.35
5230,48.72,25.75
5231,17.62,9.92
5232,15.83,20.72
5233,12.47,5.98
5234,26.80,33.72
5235,18.11,21.22
5236,38.73,24.12
5237,32.93,29.13
5238,9.86,20.50
5239,9.35,6.16
5240,42.87,31.53
5241,33.02,29.48
5242,15.88,21.95
5243,16.26,34.57
5244,34.65,34.31
5245,6.68,11.63
5246,23.47,30.46
5247,29.29,27.51
5248,40.32,25.42
5249,15.31,29.21
5250,16.26,32.74
5251,7.43,15.51
5252,20.06,34.62
5253,8.25,15.54
5254,14.92,33.49
5255,12.36,31.65
5256,15.15,28.71
5257,13.54,20.99
5258,13.05,26.59
5259,18.26,34.00
5260,15.91,27.49
5261,11.66,29.97
5262,34.44,31.73
5263,34.02,32.83
5264,21.80,23.34
5265,12.45,23.28
5266,16.07,28.26
5267,18.48,31.90
5268,26.52,20.63
5269,31.24,32.97
5270,69.34,33.38
5271,24.22,20.38
5272,10.92,20.96
5273,19.03,27.49
5274,12.78,33.32
5275,14.72,34.47
5276,31.80,24.05
5277,14.77,19.36
5278,19.52,26.12
5279,14.69,35.04
5280,46.39,26.19
5281,15.41,24.57
5282,8.69,19.09
5283,20.18,27.49
5284,38.76,30.90
5285,38.12,28.93
5286,16.71,28.62
5287,21.33,23.33
5288,17.21,19.48
5289,40.27,26.49
5290,26.32,23.08
5291,45.11,24.04
5292,29.05,23.40
5293,18.35,23.10
5294,8.21,21.20
5295,16.54,26.82
5296,13.01,24.60
5297,15.95,25.94
5298,13.37,28.45
5299,12.85,24.32
5300,14.63,29.35
5301,19.54,29.23
5302,13.33,27.67
5303,84.71,25.81
5304,35.58,24.55
5305,31.15,25.42
5306,14.62,25.64
5307,11.67,23.30
5308,48.96,29.10
5309,13.02,28.68
5310,36.26,25.61
5311,21.67,29.67
5312,54.81,21.68
5313,30.86,23.46
5314,28.59,26.15
5315,15.97,25.10
5316,26.85,29.03
5317,18.45,27.16
5318,33.13,24.98
5319,15.95,29.22
5320,11.30,25.37
5321,19.22,28.89
5322,16.99,23.91
5323,37.30,25.06
5324,38.93,26.52
5325,54.68,22.11
5326,45.25,27.04
5327,17.47,26.63
5328,45.38,29.39
5329,26.13,28.18
5330,11.63,19.50
5331,54.20,23.70
5332,7.00,20.78
5333,32.73,24.28
5334,28.23,28.70
5335,30.37,22.13
5336,9.91,19.20
5337,8.42,25.58
5338,23.91,34.57
5339,73.61,23.69
5340,25.35,33.68
5341,20.52,20.96
5342,23.56,23.93
5343,27.58,24.67
5344,29.74,30.63
5345,10.36,24.43
5346,64.32,19.01
5347,39.86,33.17
5348,33.48,20.95
5349,18.63,33.23
5350,27.51,29.22
5351,6.54,4.37
5352,44.16,18.93
5353,53.01,19.17
5354,9.14,4.41
5355,16.75,24.77
5356,40.15,23.24
5357,64.19,20.10
5358,0.29,0.18
5359,0.62,0.29
5360,11.10,6.09
5361,23.84,27.94
5362,0.08,0.11
5363,39.41,29.71
5364,14.04,20.31
5365,4.39,1.60
5366,0.31,0.26
5367,17.09,27.99
5368,1.31,0.81
5369,1.93,1.23
5370,0.56,0.38
5371,8.14,5.47
5372,60.80,17.55
5373,33.23,17.66
5374,10.79,2.84
5375,0.35,0.38
5376,17.25,26.07
5377,17.50,26.55
5378,9.88,5.96
5379,17.51,22.48
5380,15.08,30.92
5381,7.16,2.85
5382,47.27,18.06
5383,0.66,0.68
5384,0.27,0.19
5385,54.99,18.60
5386,0.75,0.33
5387,1.48,0.90
5388,34.32,18.22
5389,11.52,7.21
5390,21.02,22.74
5391,39.77,18.57
5392,10.04,20.17
5393,85.45,16.55
5394,1.01,0.64
5395,63.34,17.91
5396,31.02,18.20
5397,17.36,21.77
5398,14.83,18.20
5399,3.74,1.33
5400,8.30,3.31
5401,0.09,0.11
5402,0.01,0.01
5403,20.92,30.99
5404,56.95,16.48
5405,3.73,1.32
5406,31.08,18.42
5407,10.53,4.16
5408,7.89,2.39
5409,42.39,16.57
5410,8.70,20.97
5411,16.09,19.42
5412,1.97,0.97
5413,75.12,16.41
5414,13.65,18.26
5415,6.34,4.32
5416,13.65,20.17
5417,5.98,4.15
5418,0.07,0.07
5419,9.64,21.43
5420,16.19,25.99
5421,36.43,17.55
5422,32.00,16.83
5423,64.85,16.48
5424,12.70,9.46
5425,12.35,17.13
5426,44.99,17.07
5427,10.67,20.27
5428,8.43,20.38
5429,9.33,18.87
5430,8.28,3.90
5431,7.58,18.63
5432,14.11,26.94
5433,7.77,3.85
5434,5.98,18.96
5435,6.73,2.19
5436,23.94,17.64
5437,7.72,19.70
5438,6.58,5.45
5439,18.44,23.63
5440,13.77,23.41
5441,11.08,21.63
5442,14.32,28.48
5443,9.34,25.92
5444,13.19,19.66
5445,7.39,18.39
5446,10.17,17.49
5447,17.84,14.50
5448,10.25,29.59
5449,8.48,18.50
5450,7.56,19.21
5451,8.46,26.27
5452,11.76,18.09
5453,34.77,16.84
5454,22.78,28.84
5455,25.27,17.32
5456,7.58,20.40
5457,13.50,16.04
5458,7.37,20.46
5459,6.47,20.17
5460,62.32,27.81
5461,57.42,14.84
5462,9.18,26.25
5463,27.04,19.03
5464,10.82,20.17
5465,37.22,16.61
5466,7.29,18.49
5467,7.30,18.51
5468,24.79,18.57
5469,4.89,22.23
5470,16.20,23.69
5471,6.92,18.69
5472,23.24,18.11
5473,7.59,21.88
5474,11.55,27.93
5475,18.25,27.74
5476,9.27,17.38
5477,14.02,31.39
5478,43.82,22.31
5479,36.67,19.40
5480,9.86,26.91
5481,14.09,30.59
5482,57.20,15.20
5483,9.85,16.68
5484,8.17,19.81
5485,6.84,19.01
5486,14.94,15.72
5487,9.02,17.80
5488,26.91,15.13
5489,8.26,17.14
5490,33.83,15.86
5491,18.36,15.02
5492,10.63,15.36
5493,20.68,19.92
5494,9.35,8.10
5495,8.30,20.40
5496,8.81,16.64
5497,8.94,20.41
5498,5.23,1.59
5499,8.34,21.80
5500,8.11,19.22
5501,2.93,1.57
5502,2.01,0.90
5503,6.74,3.74
5504,2.22,1.31
5505,9.87,5.35
5506,9.64,15.97
5507,13.09,22.48
5508,1.13,0.89
5509,24.62,17.45
5510,13.79,6.51
5511,0.09,0.09
5512,2.03,1.48
5513,41.99,17.19
5514,11.52,17.05
5515,8.82,19.27
5516,0.96,0.71
5517,0.29,0.19
5518,15.94,15.75
5519,10.69,7.21
5520,1.23,0.89
5521,19.59,16.61
5522,0.00,0.01
5523,0.03,0.12
5524,4.48,2.45
5525,18.70,21.52
5526,11.03,14.60
5527,0.06,0.09
5528,0.04,0.15
5529,14.78,13.80
5530,12.73,14.76
5531,1.80,1.17
5532,10.12,16.71
5533,9.39,5.58
5534,2.84,1.52
5535,0.35,0.44
5536,0.86,0.67
5537,0.03,0.03
5538,0.32,0.26
5539,15.23,11.34
5540,19.49,9.27
5541,9.09,15.62
5542,13.96,24.84
5543,19.51,25.05
5544,0.35,0.32
5545,22.21,25.76
5546,8.87,18.05
5547,6.89,17.46
5548,9.90,16.02
5549,11.10,18.70
5550,11.59,23.90
5551,2.19,1.24
5552,11.59,20.07
5553,7.20,18.04
5554,6.38,2.82
5555,69.18,20.91
5556,19.31,19.93
5557,19.25,18.37
5558,14.38,19.60
5559,5.27,3.45
5560,6.95,19.54
5561,51.32,19.66
5562,10.97,21.97
5563,20.85,23.20
5564,8.59,22.40
5565,7.46,19.17
5566,7.40,17.38
5567,9.67,20.67
5568,6.07,18.02
5569,7.63,20.76
5570,9.87,18.99
5571,32.18,20.12
5572,6.39,22.56
5573,7.43,22.34
5574,7.36,18.21
5575,37.27,22.16
5576,12.52,22.22
5577,8.98,18.47
5578,8.24,24.46
5579,7.53,19.33
5580,17.57,24.87
5581,14.51,25.42
5582,10.77,21.87
5583,11.81,25.81
5584,12.98,24.34
5585,4.80,15.38
5586,64.33,15.82
5587,75.71,29.14
5588,26.48,30.69
5589,7.49,14.89
5590,20.36,28.88
5591,16.56,15.12
5592,7.00,15.95
5593,24.17,26.10
5594,5.78,15.43
5595,23.12,26.76
5596,12.68,25.64
5597,17.64,24.93
5598,48.25,23.86
5599,16.21,28.24
5600,43.62,25.74
5601,10.06,15.38
5602,20.35,18.08
5603,13.28,26.25
5604,16.50,30.49
5605,9.73,22.66
5606,32.15,18.83
5607,26.23,26.76
5608,14.23,27.24
5609,16.06,24.50
5610,9.47,20.44
5611,13.92,26.21
5612,19.13,30.61
5613,15.14,20.62
5614,23.09,30.54
5615,8.41,21.46
5616,7.89,16.94
5617,9.43,26.15
5618,41.67,28.09
5619,22.97,28.59
5620,6.34,17.66
5621,11.12,21.40
5622,16.09,28.78
5623,6.26,23.15
5624,5.92,21.17
5625,9.13,19.28
5626,29.78,29.79
5627,24.86,19.09
5628,9.04,20.11
5629,7.62,19.82
5630,7.14,22.24
5631,8.35,22.12
5632,8.50,19.32
5633,6.40,19.79
5634,5.76,16.08
5635,8.96,18.97
5636,6.89,23.13
5637,9.58,21.04
5638,7.61,16.35
5639,5.00,22.14
5640,6.89,21.10
5641,7.58,22.32
5642,5.57,20.13
5643,4.64,22.67
5644,18.18,28.74
5645,7.90,19.67
5646,9.95,19.68
5647,17.85,15.59
5648,14.08,20.34
5649,6.28,16.51
5650,6.58,18.62
5651,9.48,22.56
